ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
s ʔ	0.0	34	2067	4404	0.0
z g	0.0	7	672	594	0.016
ɮ n	0.0	27	1191	5188	0.0
ɬ x	0.0	4	2183	69	0.125
n ʔ	0.0	48	5188	4404	0.0
ʃ m	0.0	4	3854	45	0.125
ɬ ɟ	0.0	8	2183	341	0.008
n t	0.0	26	5188	1530	0.0
z t	0.0	9	672	1530	0.004
s k'	0.0	9	2067	508	0.004
z ʔ	0.0	15	672	4404	0.0
z b	0.0	7	672	1003	0.016
z ɮ	0.0	7	672	1191	0.016
ʔ g	0.0	12	4404	594	0.0
s ɣ	0.0	7	2067	510	0.016
ʃ j	0.0	11	3854	681	0.001
z k	0.0	4	672	606	0.125
z n	0.0	11	672	5188	0.001
z m	0.0	1	672	45	1.0
ʒ c	0.0	4	720	759	0.125
z k'	0.0	3	672	508	0.25
h d	0.0	19	3950	4476	0.0
z d	0.0	7	672	4476	0.016
ʔ h	0.0	16	4404	3950	0.0
s ɬ	0.0	7	2067	2183	0.016
ɬ m	0.0	1	2183	45	1.0
n g	0.0	5	5188	594	0.062
h t	0.0	7	3950	1530	0.016
n ɮ	0.0	7	5188	1191	0.016
n t'	0.0	5	5188	649	0.062
ʔ s	0.0	8	4404	2067	0.008
ʔ ʃ	0.0	10	4404	3854	0.002
s ɟ	0.0	2	2067	341	0.5
ʔ j	0.0	4	4404	681	0.125
n ɟ	0.0	3	5188	341	0.25
h k	0.0	3	3950	606	0.25
ʔ t	0.0	5	4404	1530	0.062
ʒ t	0.0	2	720	1530	0.5
d g	0.0	3	4476	594	0.25
s n	0.0	6	2067	5188	0.031
z ɣ	0.0	1	672	510	1.0
s j	0.0	2	2067	681	0.5
ʒ d	0.0	3	720	4476	0.25
ʔ ɟ	0.0	2	4404	341	0.5
ʒ g	0.0	1	720	594	1.0
n c	0.0	3	5188	759	0.25
h k'	0.0	2	3950	508	0.5
h ɣ	0.0	2	3950	510	0.5
ɬ ɬ	0.0	3	2183	2183	0.25
h n	0.0	6	3950	5188	0.031
ʔ k	0.0	2	4404	606	0.5
h ʔ	0.0	5	3950	4404	0.062
h c	0.0	2	3950	759	0.5
ʒ ɮ	0.0	1	720	1191	1.0
h b	0.0	2	3950	1003	0.5
b ʔ	0.0	2	1003	4404	0.5
ɬ ɣ	0.0	1	2183	510	1.0
ʃ ɮ	0.0	2	3854	1191	0.5
ɮ b	0.0	1	1191	1003	1.0
d ɟ	0.0	1	4476	341	1.0
b t	0.0	1	1003	1530	1.0
h s	0.0	2	3950	2067	0.5
b s	0.0	1	1003	2067	1.0
b ɬ	0.0	1	1003	2183	1.0
ʔ k'	0.0	1	4404	508	1.0
d k'	0.0	1	4476	508	1.0
t t	0.0	1	1530	1530	1.0
h t'	0.0	1	3950	649	1.0
ɮ ɬ	0.0	1	1191	2183	1.0
n s	0.0	2	5188	2067	0.5
h j	0.0	1	3950	681	1.0
ʔ t'	0.0	1	4404	649	1.0
ʒ n	0.0	1	720	5188	1.0
d h	0.0	2	4476	3950	0.5
n n	0.0	1	5188	5188	1.0
