ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
n h	0.01	326	12654	10822	0.0
s ʔ	0.01	184	4577	9575	0.0
t ɬ	0.01	59	4023	1155	0.0
s n	0.01	189	4577	12654	0.0
t x	0.01	17	4023	120	0.0
ɬ k	0.01	36	1155	1967	0.0
ɮ z	0.01	109	6310	3340	0.0
n t	0.01	168	12654	4023	0.0
ɮ d	0.01	215	6310	13839	0.0
ɬ n	0.01	86	1155	12654	0.0
ɮ t'	0.01	71	6310	1630	0.0
z g	0.01	90	3340	5366	0.0
s g	0.01	103	4577	5366	0.0
ʃ' x	0.01	3	174	120	0.25
ɬ g	0.01	51	1155	5366	0.0
ʔ m	0.01	33	9575	312	0.0
ɬ x	0.01	7	1155	120	0.016
ʃ t'	0.0	28	1432	1630	0.0
z ɮ	0.0	84	3340	6310	0.0
ɮ ɣ	0.0	17	6310	147	0.0
ʃ n	0.0	73	1432	12654	0.0
ʃ ɬ	0.0	22	1432	1155	0.0
n t'	0.0	76	12654	1630	0.0
ɬ t'	0.0	22	1155	1630	0.0
ʃ d	0.0	71	1432	13839	0.0
ɬ ʔ	0.0	53	1155	9575	0.0
ɬ ɣ	0.0	6	1155	147	0.031
n ɮ	0.0	129	12654	6310	0.0
s ɮ	0.0	77	4577	6310	0.0
h ɮ	0.0	117	10822	6310	0.0
ɮ k'	0.0	29	6310	672	0.0
h k	0.0	63	10822	1967	0.0
ʃ w	0.0	12	1432	557	0.0
h x	0.0	15	10822	120	0.0
ʔ t'	0.0	51	9575	1630	0.0
ɮ ʒ	0.0	46	6310	2088	0.0
h n	0.0	141	10822	12654	0.0
s k'	0.0	21	4577	672	0.0
d g	0.0	103	13839	5366	0.0
ʃ g	0.0	33	1432	5366	0.0
ɬ d	0.0	47	1155	13839	0.0
t g	0.0	54	4023	5366	0.0
d t	0.0	85	13839	4023	0.0
p t	0.0	6	73	4023	0.031
ɬ h	0.0	38	1155	10822	0.0
z t'	0.0	25	3340	1630	0.0
ʃ m	0.0	7	1432	312	0.016
ɮ h	0.0	81	6310	10822	0.0
z k	0.0	24	3340	1967	0.0
ʔ w	0.0	21	9575	557	0.0
h t	0.0	53	10822	4023	0.0
ɬ k'	0.0	7	1155	672	0.016
ʔ k'	0.0	20	9575	672	0.0
ʃ ʔ	0.0	28	1432	9575	0.0
m b	0.0	7	312	2902	0.016
ʃ k	0.0	12	1432	1967	0.0
h t'	0.0	30	10822	1630	0.0
z b	0.0	21	3340	2902	0.0
z j	0.0	22	3340	3246	0.0
m p	0.0	1	312	73	1.0
h s	0.0	46	10822	4577	0.0
m ʔ	0.0	11	312	9575	0.001
ʃ ʒ	0.0	11	1432	2088	0.001
ʒ d	0.0	33	2088	13839	0.0
ʔ p	0.0	5	9575	73	0.062
ʒ g	0.0	20	2088	5366	0.0
s j	0.0	23	4577	3246	0.0
w h	0.0	13	557	10822	0.0
k p	0.0	2	1967	73	0.5
h b	0.0	28	10822	2902	0.0
ɬ w	0.0	4	1155	557	0.125
p w	0.0	1	73	557	1.0
s z	0.0	19	4577	3340	0.0
s b	0.0	17	4577	2902	0.0
ʃ ɮ	0.0	14	1432	6310	0.0
ʔ ʃ	0.0	17	9575	1432	0.0
ɬ b	0.0	8	1155	2902	0.008
ɮ m	0.0	6	6310	312	0.031
t k	0.0	12	4023	1967	0.0
ɮ b	0.0	18	6310	2902	0.0
ʒ t	0.0	12	2088	4023	0.0
t' g	0.0	12	1630	5366	0.0
z k'	0.0	6	3340	672	0.031
t' k	0.0	7	1630	1967	0.016
h j	0.0	23	10822	3246	0.0
m g	0.0	5	312	5366	0.062
d ʔ	0.0	44	13839	9575	0.0
t' d	0.0	16	1630	13839	0.0
g p	0.0	2	5366	73	0.5
s w	0.0	5	4577	557	0.062
k ɮ	0.0	11	1967	6310	0.001
p ʃ	0.0	1	73	1432	1.0
ɮ s	0.0	16	6310	4577	0.0
t d	0.0	22	4023	13839	0.0
p ɮ	0.0	2	73	6310	0.5
m d	0.0	6	312	13839	0.031
x t	0.0	2	120	4023	0.5
n z	0.0	18	12654	3340	0.0
t' t	0.0	7	1630	4023	0.016
ʒ n	0.0	14	2088	12654	0.0
k' k	0.0	3	672	1967	0.25
n s	0.0	19	12654	4577	0.0
ʒ m	0.0	2	2088	312	0.5
w m	0.0	1	557	312	1.0
p ʔ	0.0	2	73	9575	0.5
ʃ j	0.0	5	1432	3246	0.062
g w	0.0	4	5366	557	0.125
ʃ ɣ	0.0	1	1432	147	1.0
p b	0.0	1	73	2902	1.0
ʔ ɬ	0.0	7	9575	1155	0.016
t n	0.0	15	4023	12654	0.0
ɬ j	0.0	4	1155	3246	0.125
j p	0.0	1	3246	73	1.0
ʃ k'	0.0	2	1432	672	0.5
n j	0.0	13	12654	3246	0.0
p z	0.0	1	73	3340	1.0
z p	0.0	1	3340	73	1.0
n m	0.0	4	12654	312	0.125
ʃ b	0.0	4	1432	2902	0.125
g ɮ	0.0	11	5366	6310	0.001
t p	0.0	1	4023	73	1.0
k' t	0.0	3	672	4023	0.25
ʒ ʔ	0.0	8	2088	9575	0.008
s ɬ	0.0	4	4577	1155	0.125
p s	0.0	1	73	4577	1.0
s p	0.0	1	4577	73	1.0
h ɬ	0.0	6	10822	1155	0.031
h z	0.0	10	10822	3340	0.002
k' g	0.0	3	672	5366	0.25
n ɬ	0.0	6	12654	1155	0.031
n b	0.0	9	12654	2902	0.004
ɮ p	0.0	1	6310	73	1.0
k' ɮ	0.0	3	672	6310	0.25
ʔ ʒ	0.0	6	9575	2088	0.031
ʃ' j	0.0	1	174	3246	1.0
ɣ t	0.0	1	147	4023	1.0
ɬ' n	0.0	2	188	12654	0.5
t' t'	0.0	2	1630	1630	0.5
ɮ x	0.0	1	6310	120	1.0
k' s	0.0	2	672	4577	0.5
h p	0.0	1	10822	73	1.0
j ɮ	0.0	5	3246	6310	0.062
p n	0.0	1	73	12654	1.0
s' k	0.0	1	473	1967	1.0
k' n	0.0	3	672	12654	0.25
d d	0.0	14	13839	13839	0.0
m n	0.0	2	312	12654	0.5
k s	0.0	3	1967	4577	0.25
d p	0.0	1	13839	73	1.0
m j	0.0	1	312	3246	1.0
z m	0.0	1	3340	312	1.0
k' t'	0.0	1	672	1630	1.0
n ʃ	0.0	4	12654	1432	0.125
x ʔ	0.0	1	120	9575	1.0
ʒ w	0.0	1	2088	557	1.0
t' b	0.0	2	1630	2902	0.5
ɬ s	0.0	2	1155	4577	0.5
w ʔ	0.0	2	557	9575	0.5
s' b	0.0	1	473	2902	1.0
s m	0.0	1	4577	312	1.0
m s	0.0	1	312	4577	1.0
t j	0.0	3	4023	3246	0.25
s' d	0.0	2	473	13839	0.5
z s	0.0	3	3340	4577	0.25
b ʔ	0.0	4	2902	9575	0.125
h k'	0.0	2	10822	672	0.5
ɮ ɬ	0.0	2	6310	1155	0.5
n ɣ	0.0	1	12654	147	1.0
d w	0.0	2	13839	557	0.5
ʃ ʃ	0.0	1	1432	1432	1.0
ɮ ʃ	0.0	2	6310	1432	0.5
t' n	0.0	3	1630	12654	0.25
d h	0.0	8	13839	10822	0.008
b j	0.0	2	2902	3246	0.5
ɬ ʒ	0.0	1	1155	2088	1.0
t' ɮ	0.0	2	1630	6310	0.5
k g	0.0	2	1967	5366	0.5
t k'	0.0	1	4023	672	1.0
g d	0.0	5	5366	13839	0.062
s' ɮ	0.0	1	473	6310	1.0
g ʔ	0.0	4	5366	9575	0.125
ʒ ɮ	0.0	2	2088	6310	0.5
m h	0.0	1	312	10822	1.0
w ɮ	0.0	1	557	6310	1.0
ɬ z	0.0	1	1155	3340	1.0
d m	0.0	1	13839	312	1.0
ʃ z	0.0	1	1432	3340	1.0
s' h	0.0	1	473	10822	1.0
t' j	0.0	1	1630	3246	1.0
t' z	0.0	1	1630	3340	1.0
d t'	0.0	2	13839	1630	0.5
k b	0.0	1	1967	2902	1.0
n k	0.0	2	12654	1967	0.5
j k	0.0	1	3246	1967	1.0
ʒ j	0.0	1	2088	3246	1.0
d n	0.0	5	13839	12654	0.062
n w	0.0	1	12654	557	1.0
k' h	0.0	1	672	10822	1.0
w d	0.0	1	557	13839	1.0
k t	0.0	1	1967	4023	1.0
n k'	0.0	1	12654	672	1.0
j b	0.0	1	3246	2902	1.0
s ʒ	0.0	1	4577	2088	1.0
ʒ s	0.0	1	2088	4577	1.0
j z	0.0	1	3246	3340	1.0
b t	0.0	1	2902	4023	1.0
t b	0.0	1	4023	2902	1.0
j t	0.0	1	3246	4023	1.0
j s	0.0	1	3246	4577	1.0
g b	0.0	1	5366	2902	1.0
d ɬ	0.0	1	13839	1155	1.0
t t	0.0	1	4023	4023	1.0
g n	0.0	2	5366	12654	0.5
g j	0.0	1	5366	3246	1.0
t' h	0.0	1	1630	10822	1.0
b ɮ	0.0	1	2902	6310	1.0
d ʃ	0.0	1	13839	1432	1.0
ʒ h	0.0	1	2088	10822	1.0
k n	0.0	1	1967	12654	1.0
k d	0.0	1	1967	13839	1.0
b n	0.0	1	2902	12654	1.0
b d	0.0	1	2902	13839	1.0
d b	0.0	1	13839	2902	1.0
d j	0.0	1	13839	3246	1.0
j d	0.0	1	3246	13839	1.0
d s	0.0	1	13839	4577	1.0
n n	0.0	1	12654	12654	1.0
