ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
s m	0.0	46	9628	12137	0.0
x p	0.0	13	4008	2364	0.0
g t	0.0	45	8204	13910	0.0
t k	0.0	38	13910	5894	0.0
kk t	0.0	19	1496	13910	0.0
t j	0.0	41	13910	7128	0.0
w r	0.0	34	6085	11222	0.0
p s	0.0	19	2364	9628	0.0
m n	0.0	54	12137	16198	0.0
f k	0.0	19	4192	5894	0.0
m f	0.0	27	12137	4192	0.0
m k	0.0	32	12137	5894	0.0
m s	0.0	39	12137	9628	0.0
pp k	0.0	7	787	5894	0.016
l w	0.0	33	17020	6085	0.0
n x	0.0	26	16198	4008	0.0
r f	0.0	22	11222	4192	0.0
ŋ g	0.0	14	2334	8204	0.0
s r	0.0	33	9628	11222	0.0
s w	0.0	24	9628	6085	0.0
l f	0.0	26	17020	4192	0.0
pp t	0.0	10	787	13910	0.002
w n	0.0	30	6085	16198	0.0
w f	0.0	15	6085	4192	0.0
t w	0.0	27	13910	6085	0.0
b t	0.0	31	8049	13910	0.0
s j	0.0	24	9628	7128	0.0
s q	0.0	8	9628	794	0.008
ɟ t	0.0	24	5314	13910	0.0
l x	0.0	23	17020	4008	0.0
n l	0.0	46	16198	17020	0.0
b s	0.0	24	8049	9628	0.0
s b	0.0	24	9628	8049	0.0
ɲ t	0.0	19	3493	13910	0.0
w m	0.0	23	6085	12137	0.0
w k	0.0	16	6085	5894	0.0
f n	0.0	22	4192	16198	0.0
s n	0.0	33	9628	16198	0.0
w s	0.0	20	6085	9628	0.0
j d	0.0	21	7128	9481	0.0
d s	0.0	24	9481	9628	0.0
g j	0.0	19	8204	7128	0.0
kk n	0.0	12	1496	16198	0.0
ɴq l	0.0	3	89	17020	0.25
x j	0.0	13	4008	7128	0.0
r w	0.0	20	11222	6085	0.0
q t	0.0	8	794	13910	0.008
t n	0.0	36	13910	16198	0.0
kk s	0.0	9	1496	9628	0.004
x c	0.0	8	4008	2876	0.008
r q	0.0	7	11222	794	0.016
ŋ r	0.0	12	2334	11222	0.0
m d	0.0	24	12137	9481	0.0
j c	0.0	10	7128	2876	0.002
l g	0.0	26	17020	8204	0.0
f j	0.0	12	4192	7128	0.0
pp s	0.0	6	787	9628	0.031
m j	0.0	20	12137	7128	0.0
n w	0.0	21	16198	6085	0.0
j ɟ	0.0	13	7128	5314	0.0
w d	0.0	16	6085	9481	0.0
ɲ l	0.0	16	3493	17020	0.0
b d	0.0	18	8049	9481	0.0
kk k	0.0	6	1496	5894	0.031
d k	0.0	15	9481	5894	0.0
f m	0.0	14	4192	12137	0.0
k l	0.0	19	5894	17020	0.0
t b	0.0	20	13910	8049	0.0
n j	0.0	20	16198	7128	0.0
q k	0.0	4	794	5894	0.125
r ɟ	0.0	14	11222	5314	0.0
n ŋ	0.0	11	16198	2334	0.001
ɟ k	0.0	10	5314	5894	0.002
b n	0.0	20	8049	16198	0.0
d l	0.0	22	9481	17020	0.0
f s	0.0	11	4192	9628	0.001
g k	0.0	12	8204	5894	0.0
g b	0.0	14	8204	8049	0.0
m r	0.0	20	12137	11222	0.0
j p	0.0	7	7128	2364	0.016
pp n	0.0	6	787	16198	0.031
l q	0.0	6	17020	794	0.031
p n	0.0	10	2364	16198	0.002
g d	0.0	14	8204	9481	0.0
f d	0.0	10	4192	9481	0.002
x m	0.0	11	4008	12137	0.001
p c	0.0	4	2364	2876	0.125
g m	0.0	15	8204	12137	0.0
ŋ s	0.0	7	2334	9628	0.016
ɲ n	0.0	11	3493	16198	0.001
d j	0.0	12	9481	7128	0.0
j r	0.0	13	7128	11222	0.0
r ɲ	0.0	9	11222	3493	0.004
m x	0.0	10	12137	4008	0.002
n m	0.0	20	16198	12137	0.0
l ɟ	0.0	13	17020	5314	0.0
m c	0.0	8	12137	2876	0.008
pp r	0.0	4	787	11222	0.125
c j	0.0	6	2876	7128	0.031
c q	0.0	2	2876	794	0.5
ɟ f	0.0	6	5314	4192	0.031
j ɴq	0.0	1	7128	89	1.0
w x	0.0	6	6085	4008	0.031
j b	0.0	9	7128	8049	0.004
r ŋ	0.0	6	11222	2334	0.031
ɴq g	0.0	1	89	8204	1.0
k w	0.0	7	5894	6085	0.016
b k	0.0	8	8049	5894	0.008
k b	0.0	8	5894	8049	0.008
ɟ l	0.0	11	5314	17020	0.001
d c	0.0	6	9481	2876	0.031
l c	0.0	8	17020	2876	0.008
c s	0.0	6	2876	9628	0.031
n b	0.0	13	16198	8049	0.0
d g	0.0	10	9481	8204	0.002
x s	0.0	7	4008	9628	0.016
x q	0.0	2	4008	794	0.5
d m	0.0	12	9481	12137	0.0
q d	0.0	3	794	9481	0.25
kk ŋ	0.0	2	1496	2334	0.5
j w	0.0	7	7128	6085	0.016
b j	0.0	8	8049	7128	0.008
p d	0.0	5	2364	9481	0.062
t p	0.0	6	13910	2364	0.031
x r	0.0	7	4008	11222	0.016
k n	0.0	10	5894	16198	0.002
k f	0.0	5	5894	4192	0.062
kk r	0.0	4	1496	11222	0.125
p j	0.0	4	2364	7128	0.125
w c	0.0	4	6085	2876	0.125
p f	0.0	3	2364	4192	0.25
l ŋ	0.0	6	17020	2334	0.031
l p	0.0	6	17020	2364	0.031
k m	0.0	8	5894	12137	0.008
s f	0.0	6	9628	4192	0.031
m ŋ	0.0	5	12137	2334	0.062
k j	0.0	6	5894	7128	0.031
t m	0.0	12	13910	12137	0.0
ɟ b	0.0	6	5314	8049	0.031
w j	0.0	6	6085	7128	0.031
ɲ k	0.0	4	3493	5894	0.125
ŋ t	0.0	5	2334	13910	0.062
f b	0.0	5	4192	8049	0.062
w b	0.0	6	6085	8049	0.031
d ŋ	0.0	4	9481	2334	0.125
c m	0.0	5	2876	12137	0.062
s d	0.0	8	9628	9481	0.008
q n	0.0	3	794	16198	0.25
n ɴq	0.0	1	16198	89	1.0
b c	0.0	4	8049	2876	0.125
d n	0.0	10	9481	16198	0.002
m g	0.0	8	12137	8204	0.008
ŋ w	0.0	3	2334	6085	0.25
t c	0.0	5	13910	2876	0.062
t f	0.0	6	13910	4192	0.031
ŋ c	0.0	2	2334	2876	0.5
m ɲ	0.0	5	12137	3493	0.062
c p	0.0	2	2876	2364	0.5
c d	0.0	4	2876	9481	0.125
j x	0.0	4	7128	4008	0.125
m ɟ	0.0	6	12137	5314	0.031
q ŋ	0.0	1	794	2334	1.0
q s	0.0	2	794	9628	0.5
k g	0.0	5	5894	8204	0.062
s ɟ	0.0	5	9628	5314	0.062
t d	0.0	8	13910	9481	0.008
s g	0.0	6	9628	8204	0.031
n r	0.0	9	16198	11222	0.004
pp c	0.0	1	787	2876	1.0
d w	0.0	5	9481	6085	0.062
ŋ x	0.0	2	2334	4008	0.5
x ŋ	0.0	2	4008	2334	0.5
x ɟ	0.0	3	4008	5314	0.25
m q	0.0	2	12137	794	0.5
d p	0.0	3	9481	2364	0.25
s ŋ	0.0	3	9628	2334	0.25
k x	0.0	3	5894	4008	0.25
c x	0.0	2	2876	4008	0.5
m w	0.0	5	12137	6085	0.062
t ɟ	0.0	5	13910	5314	0.062
c f	0.0	2	2876	4192	0.5
ɟ ŋ	0.0	2	5314	2334	0.5
ɲ b	0.0	3	3493	8049	0.25
ɟ p	0.0	2	5314	2364	0.5
g ɲ	0.0	3	8204	3493	0.25
q f	0.0	1	794	4192	1.0
ɟ n	0.0	5	5314	16198	0.062
k d	0.0	4	5894	9481	0.125
ɲ f	0.0	2	3493	4192	0.5
f ɲ	0.0	2	4192	3493	0.5
j ŋ	0.0	2	7128	2334	0.5
d x	0.0	3	9481	4008	0.25
d f	0.0	3	9481	4192	0.25
ŋ b	0.0	2	2334	8049	0.5
b ɟ	0.0	3	8049	5314	0.25
p b	0.0	2	2364	8049	0.5
d b	0.0	4	9481	8049	0.125
ɟ x	0.0	2	5314	4008	0.5
ŋ d	0.0	2	2334	9481	0.5
ɟ d	0.0	3	5314	9481	0.25
pp j	0.0	1	787	7128	1.0
q j	0.0	1	794	7128	1.0
j q	0.0	1	7128	794	1.0
c b	0.0	2	2876	8049	0.5
t x	0.0	3	13910	4008	0.25
j ɲ	0.0	2	7128	3493	0.5
b pp	0.0	1	8049	787	1.0
pp b	0.0	1	787	8049	1.0
b q	0.0	1	8049	794	1.0
g q	0.0	1	8204	794	1.0
ɲ g	0.0	2	3493	8204	0.5
p m	0.0	2	2364	12137	0.5
s pp	0.0	1	9628	787	1.0
ɟ w	0.0	2	5314	6085	0.5
w ɟ	0.0	2	6085	5314	0.5
ɲ ŋ	0.0	1	3493	2334	1.0
f g	0.0	2	4192	8204	0.5
k kk	0.0	1	5894	1496	1.0
q r	0.0	1	794	11222	1.0
ŋ n	0.0	2	2334	16198	0.5
p x	0.0	1	2364	4008	1.0
m pp	0.0	1	12137	787	1.0
pp m	0.0	1	787	12137	1.0
n p	0.0	2	16198	2364	0.5
q m	0.0	1	794	12137	1.0
ŋ f	0.0	1	2334	4192	1.0
f ŋ	0.0	1	4192	2334	1.0
f p	0.0	1	4192	2364	1.0
kk j	0.0	1	1496	7128	1.0
t q	0.0	1	13910	794	1.0
l r	0.0	4	17020	11222	0.125
kk b	0.0	1	1496	8049	1.0
b w	0.0	2	8049	6085	0.5
ŋ ɟ	0.0	1	2334	5314	1.0
w g	0.0	2	6085	8204	0.5
p ɟ	0.0	1	2364	5314	1.0
t g	0.0	3	13910	8204	0.25
p k	0.0	1	2364	5894	1.0
x ɲ	0.0	1	4008	3493	1.0
n ɲ	0.0	2	16198	3493	0.5
kk d	0.0	1	1496	9481	1.0
p w	0.0	1	2364	6085	1.0
j g	0.0	2	7128	8204	0.5
ɟ r	0.0	2	5314	11222	0.5
c ɟ	0.0	1	2876	5314	1.0
ɟ c	0.0	1	5314	2876	1.0
ɟ m	0.0	2	5314	12137	0.5
f x	0.0	1	4192	4008	1.0
x f	0.0	1	4008	4192	1.0
k c	0.0	1	5894	2876	1.0
ɟ ɲ	0.0	1	5314	3493	1.0
b p	0.0	1	8049	2364	1.0
g ŋ	0.0	1	8204	2334	1.0
p g	0.0	1	2364	8204	1.0
g p	0.0	1	8204	2364	1.0
f ɟ	0.0	1	4192	5314	1.0
c g	0.0	1	2876	8204	1.0
g c	0.0	1	8204	2876	1.0
x w	0.0	1	4008	6085	1.0
l kk	0.0	1	17020	1496	1.0
ŋ m	0.0	1	2334	12137	1.0
j f	0.0	1	7128	4192	1.0
k ɟ	0.0	1	5894	5314	1.0
ɲ d	0.0	1	3493	9481	1.0
b f	0.0	1	8049	4192	1.0
g f	0.0	1	8204	4192	1.0
ɟ j	0.0	1	5314	7128	1.0
x d	0.0	1	4008	9481	1.0
g ɟ	0.0	1	8204	5314	1.0
c n	0.0	1	2876	16198	1.0
t ɲ	0.0	1	13910	3493	1.0
g w	0.0	1	8204	6085	1.0
ɟ s	0.0	1	5314	9628	1.0
l ɲ	0.0	1	17020	3493	1.0
b g	0.0	1	8049	8204	1.0
b m	0.0	1	8049	12137	1.0
