ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
ɡ v	0.01	20	1441	1293	0.0
t n	0.01	68	5968	3706	0.0
t ʃ	0.01	44	5968	1558	0.0
z j	0.01	20	933	2073	0.0
n ts	0.01	31	3706	1257	0.0
t j	0.01	50	5968	2073	0.0
ʃ p	0.01	20	1558	1281	0.0
v l	0.01	27	1293	2824	0.0
ʃ v	0.01	20	1558	1293	0.0
ts b	0.01	16	1257	1036	0.0
t k	0.01	57	5968	2775	0.0
χ ʁ	0.01	42	2207	4222	0.0
z m	0.01	25	933	3577	0.0
ɡ m	0.01	31	1441	3577	0.0
ʃ χ	0.01	25	1558	2207	0.0
l ɡ	0.01	27	2824	1441	0.0
ɡ w	0.01	3	1441	35	0.25
f s	0.01	21	1162	2139	0.0
l m	0.01	42	2824	3577	0.0
m ts	0.01	28	3577	1257	0.0
n k	0.01	42	3706	2775	0.0
ts ʁ	0.01	30	1257	4222	0.0
ʁ v	0.01	30	4222	1293	0.0
l χ	0.01	32	2824	2207	0.0
l t	0.01	52	2824	5968	0.0
p t	0.01	35	1281	5968	0.0
s m	0.01	35	2139	3577	0.0
ʁ s	0.01	37	4222	2139	0.0
ʁ ts	0.01	28	4222	1257	0.0
f t	0.01	32	1162	5968	0.0
χ m	0.01	34	2207	3577	0.0
z k	0.0	19	933	2775	0.0
ʃ ʁ	0.0	30	1558	4222	0.0
k f	0.0	21	2775	1162	0.0
t m	0.0	54	5968	3577	0.0
ʁ n	0.0	46	4222	3706	0.0
s ɡ	0.0	20	2139	1441	0.0
χ z	0.0	16	2207	933	0.0
l b	0.0	19	2824	1036	0.0
w n	0.0	4	35	3706	0.125
l k	0.0	31	2824	2775	0.0
ʃ b	0.0	14	1558	1036	0.0
v j	0.0	18	1293	2073	0.0
ts v	0.0	14	1257	1293	0.0
ʁ ʃ	0.0	27	4222	1558	0.0
l d	0.0	23	2824	1723	0.0
w ʁ	0.0	4	35	4222	0.125
ɡ n	0.0	24	1441	3706	0.0
ts p	0.0	13	1257	1281	0.0
k ʃ	0.0	21	2775	1558	0.0
f k	0.0	18	1162	2775	0.0
l ʃ	0.0	21	2824	1558	0.0
l f	0.0	18	2824	1162	0.0
χ n	0.0	28	2207	3706	0.0
t ɡ	0.0	28	5968	1441	0.0
t l	0.0	39	5968	2824	0.0
v χ	0.0	16	1293	2207	0.0
t v	0.0	26	5968	1293	0.0
z b	0.0	9	933	1036	0.004
b j	0.0	13	1036	2073	0.0
m j	0.0	24	3577	2073	0.0
d χ	0.0	17	1723	2207	0.0
d v	0.0	13	1723	1293	0.0
p ts	0.0	11	1281	1257	0.001
ʁ z	0.0	17	4222	933	0.0
χ v	0.0	14	2207	1293	0.0
k b	0.0	14	2775	1036	0.0
b d	0.0	11	1036	1723	0.001
n f	0.0	17	3706	1162	0.0
ɡ b	0.0	10	1441	1036	0.002
s l	0.0	20	2139	2824	0.0
d m	0.0	20	1723	3577	0.0
p j	0.0	13	1281	2073	0.0
v h	0.0	11	1293	1482	0.001
l p	0.0	15	2824	1281	0.0
l v	0.0	15	2824	1293	0.0
k n	0.0	25	2775	3706	0.0
m ʁ	0.0	30	3577	4222	0.0
d l	0.0	17	1723	2824	0.0
ts t	0.0	21	1257	5968	0.0
s ʁ	0.0	23	2139	4222	0.0
m l	0.0	24	3577	2824	0.0
n z	0.0	14	3706	933	0.0
m χ	0.0	21	3577	2207	0.0
f ʃ	0.0	10	1162	1558	0.002
ʃ f	0.0	10	1558	1162	0.002
v n	0.0	16	1293	3706	0.0
z v	0.0	8	933	1293	0.008
m d	0.0	18	3577	1723	0.0
s v	0.0	12	2139	1293	0.0
ts χ	0.0	12	1257	2207	0.0
v t	0.0	20	1293	5968	0.0
χ t	0.0	26	2207	5968	0.0
χ p	0.0	12	2207	1281	0.0
ts m	0.0	15	1257	3577	0.0
v ʃ	0.0	10	1293	1558	0.002
z n	0.0	13	933	3706	0.0
d ɡ	0.0	11	1723	1441	0.001
f ɡ	0.0	9	1162	1441	0.004
j d	0.0	13	2073	1723	0.0
m ʃ	0.0	16	3577	1558	0.0
z l	0.0	11	933	2824	0.001
ʁ f	0.0	15	4222	1162	0.0
s d	0.0	13	2139	1723	0.0
s b	0.0	10	2139	1036	0.002
ʃ n	0.0	16	1558	3706	0.0
n χ	0.0	19	3706	2207	0.0
b χ	0.0	10	1036	2207	0.002
p χ	0.0	11	1281	2207	0.001
k w	0.0	2	2775	35	0.5
p k	0.0	12	1281	2775	0.0
k m	0.0	20	2775	3577	0.0
j s	0.0	13	2073	2139	0.0
b ts	0.0	7	1036	1257	0.016
ʃ d	0.0	10	1558	1723	0.002
t f	0.0	16	5968	1162	0.0
k χ	0.0	15	2775	2207	0.0
b s	0.0	9	1036	2139	0.004
v d	0.0	9	1293	1723	0.004
ts n	0.0	13	1257	3706	0.0
χ ts	0.0	10	2207	1257	0.002
d b	0.0	8	1723	1036	0.008
k p	0.0	11	2775	1281	0.001
j n	0.0	16	2073	3706	0.0
j ts	0.0	9	2073	1257	0.004
w z	0.0	1	35	933	1.0
p n	0.0	12	1281	3706	0.0
ɡ ʃ	0.0	8	1441	1558	0.008
ʃ ɡ	0.0	8	1558	1441	0.008
l ts	0.0	10	2824	1257	0.002
f n	0.0	11	1162	3706	0.001
w b	0.0	1	35	1036	1.0
χ j	0.0	11	2207	2073	0.001
n h	0.0	12	3706	1482	0.0
d k	0.0	11	1723	2775	0.001
n v	0.0	11	3706	1293	0.001
f ts	0.0	6	1162	1257	0.031
w f	0.0	1	35	1162	1.0
m f	0.0	10	3577	1162	0.002
z χ	0.0	7	933	2207	0.016
χ k	0.0	12	2207	2775	0.0
ts d	0.0	7	1257	1723	0.016
v k	0.0	9	1293	2775	0.004
j l	0.0	11	2073	2824	0.001
l s	0.0	11	2824	2139	0.001
w ɡ	0.0	1	35	1441	1.0
p ɡ	0.0	6	1281	1441	0.031
d h	0.0	7	1723	1482	0.016
p ʃ	0.0	6	1281	1558	0.031
j χ	0.0	9	2073	2207	0.004
n ʃ	0.0	10	3706	1558	0.002
ts f	0.0	5	1257	1162	0.062
b k	0.0	7	1036	2775	0.016
m n	0.0	15	3577	3706	0.0
m t	0.0	19	3577	5968	0.0
χ d	0.0	8	2207	1723	0.008
w d	0.0	1	35	1723	1.0
p d	0.0	6	1281	1723	0.031
b t	0.0	10	1036	5968	0.002
ɡ s	0.0	7	1441	2139	0.016
j f	0.0	6	2073	1162	0.031
f χ	0.0	6	1162	2207	0.031
j t	0.0	13	2073	5968	0.0
j m	0.0	10	2073	3577	0.002
s w	0.0	1	2139	35	1.0
v z	0.0	4	1293	933	0.125
f d	0.0	5	1162	1723	0.062
z ɡ	0.0	4	933	1441	0.125
d p	0.0	5	1723	1281	0.062
j ʃ	0.0	6	2073	1558	0.031
m s	0.0	9	3577	2139	0.004
w k	0.0	1	35	2775	1.0
s n	0.0	9	2139	3706	0.004
d n	0.0	8	1723	3706	0.008
v ts	0.0	4	1293	1257	0.125
ɡ f	0.0	4	1441	1162	0.125
n b	0.0	6	3706	1036	0.031
j v	0.0	5	2073	1293	0.062
k j	0.0	7	2775	2073	0.016
j k	0.0	7	2073	2775	0.016
j z	0.0	4	2073	933	0.125
m k	0.0	9	3577	2775	0.004
d f	0.0	4	1723	1162	0.125
w m	0.0	1	35	3577	1.0
p z	0.0	3	1281	933	0.25
m z	0.0	5	3577	933	0.062
j b	0.0	4	2073	1036	0.125
ʒ k	0.0	1	57	2775	1.0
χ f	0.0	4	2207	1162	0.125
d ʃ	0.0	4	1723	1558	0.125
v s	0.0	4	1293	2139	0.125
b ʃ	0.0	3	1036	1558	0.25
ʁ l	0.0	8	4222	2824	0.008
ts h	0.0	3	1257	1482	0.25
m h	0.0	5	3577	1482	0.062
b z	0.0	2	1036	933	0.5
t h	0.0	6	5968	1482	0.031
t d	0.0	6	5968	1723	0.031
l z	0.0	3	2824	933	0.25
n p	0.0	4	3706	1281	0.125
s ts	0.0	3	2139	1257	0.25
m ɡ	0.0	4	3577	1441	0.125
j ɡ	0.0	3	2073	1441	0.25
t z	0.0	4	5968	933	0.125
ʃ j	0.0	3	1558	2073	0.25
b n	0.0	3	1036	3706	0.25
l h	0.0	3	2824	1482	0.25
v ɡ	0.0	2	1293	1441	0.5
ʃ h	0.0	2	1558	1482	0.5
ɡ χ	0.0	2	1441	2207	0.5
ts k	0.0	2	1257	2775	0.5
j ʁ	0.0	3	2073	4222	0.25
f z	0.0	1	1162	933	1.0
z f	0.0	1	933	1162	1.0
z h	0.0	1	933	1482	1.0
z t	0.0	2	933	5968	0.5
ʃ z	0.0	1	1558	933	1.0
b ɡ	0.0	1	1036	1441	1.0
ʁ h	0.0	2	4222	1482	0.5
n ʁ	0.0	3	3706	4222	0.25
ɡ p	0.0	1	1441	1281	1.0
ɡ h	0.0	1	1441	1482	1.0
d ts	0.0	1	1723	1257	1.0
k z	0.0	1	2775	933	1.0
l n	0.0	2	2824	3706	0.5
j p	0.0	1	2073	1281	1.0
s h	0.0	1	2139	1482	1.0
χ h	0.0	1	2207	1482	1.0
n m	0.0	2	3706	3577	0.5
d s	0.0	1	1723	2139	1.0
k h	0.0	1	2775	1482	1.0
m v	0.0	1	3577	1293	1.0
ɡ t	0.0	1	1441	5968	1.0
