ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
g t	0.0	8	7268	50747	0.008
t d	0.0	11	50747	14390	0.001
d m	0.0	7	14390	24011	0.016
d n	0.0	7	14390	31811	0.016
d v	0.0	4	14390	10619	0.125
m ʃ	0.0	2	24011	1732	0.5
ʃ m	0.0	2	1732	24011	0.5
m l	0.0	8	24011	29363	0.008
t k	0.0	11	50747	28221	0.001
b f	0.0	3	12704	10056	0.25
m t	0.0	9	24011	50747	0.004
m f	0.0	4	24011	10056	0.125
f g	0.0	2	10056	7268	0.5
g f	0.0	2	7268	10056	0.5
t f	0.0	5	50747	10056	0.062
g b	0.0	2	7268	12704	0.5
k d	0.0	4	28221	14390	0.125
d g	0.0	2	14390	7268	0.5
k m	0.0	5	28221	24011	0.062
ŋg m	0.0	1	1191	24011	1.0
l r	0.0	8	29363	65860	0.008
ŋg k	0.0	1	1191	28221	1.0
k b	0.0	3	28221	12704	0.25
k: t	0.0	2	3163	50747	0.5
t b	0.0	4	50747	12704	0.125
d k	0.0	3	14390	28221	0.25
f: s	0.0	1	1299	37111	1.0
n: s	0.0	1	1401	37111	1.0
m s	0.0	4	24011	37111	0.125
nt dʒ	0.0	1	12383	5195	1.0
t: t	0.0	3	11436	50747	0.25
t dʒ	0.0	2	50747	5195	0.5
s t:ʃ	0.0	1	37111	1783	1.0
f k	0.0	2	10056	28221	0.5
b t	0.0	3	12704	50747	0.25
nd g	0.0	1	10019	7268	1.0
m k	0.0	3	24011	28221	0.25
b m	0.0	2	12704	24011	0.5
v l	0.0	2	10619	29363	0.5
f n	0.0	2	10056	31811	0.5
nt g	0.0	1	12383	7268	1.0
b g	0.0	1	12704	7268	1.0
b tʃ	0.0	1	12704	8717	1.0
r ʃ	0.0	1	65860	1732	1.0
s: l	0.0	1	4463	29363	1.0
t v	0.0	2	50747	10619	0.5
b v	0.0	1	12704	10619	1.0
r: r	0.0	1	2250	65860	1.0
p tʃ	0.0	1	19496	8717	1.0
k g	0.0	1	28221	7268	1.0
b p	0.0	1	12704	19496	1.0
t: m	0.0	1	11436	24011	1.0
p d	0.0	1	19496	14390	1.0
k nd	0.0	1	28221	10019	1.0
s: r	0.0	1	4463	65860	1.0
nt m	0.0	1	12383	24011	1.0
v k	0.0	1	10619	28221	1.0
t: l	0.0	1	11436	29363	1.0
v n	0.0	1	10619	31811	1.0
m d	0.0	1	24011	14390	1.0
t g	0.0	1	50747	7268	1.0
v s	0.0	1	10619	37111	1.0
k p	0.0	1	28221	19496	1.0
d t	0.0	1	14390	50747	1.0
r t:	0.0	1	65860	11436	1.0
t p	0.0	1	50747	19496	1.0
m r	0.0	1	24011	65860	1.0
