ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
q t'	0.0	1	208	105	1.0
x p	0.0	1	107	213	1.0
h t'	0.0	1	220	105	1.0
w t'	0.0	1	236	105	1.0
w x	0.0	1	236	107	1.0
ʎ t'	0.0	1	242	105	1.0
l tʃ'	0.0	1	174	152	1.0
j tʃ'	0.0	1	175	152	1.0
t x	0.0	1	259	107	1.0
l qʰ	0.0	1	174	174	1.0
s pʰ	0.0	1	319	104	1.0
l tʃ	0.0	1	174	195	1.0
tʃ qʰ	0.0	1	195	174	1.0
s x	0.0	1	319	107	1.0
w q'	0.0	1	236	146	1.0
k tʃ'	0.0	1	227	152	1.0
ʎ tʃ'	0.0	1	242	152	1.0
m tʃ'	0.0	1	246	152	1.0
j h	0.0	1	175	220	1.0
l k	0.0	1	174	227	1.0
m qʰ	0.0	1	246	174	1.0
l m	0.0	1	174	246	1.0
k p	0.0	1	227	213	1.0
w q	0.0	1	236	208	1.0
r l	0.0	1	291	174	1.0
m q	0.0	1	246	208	1.0
h w	0.0	1	220	236	1.0
h n	0.0	1	220	241	1.0
n h	0.0	1	241	220	1.0
q t	0.0	1	208	259	1.0
s l	0.0	1	319	174	1.0
l s	0.0	1	174	319	1.0
m k	0.0	1	246	227	1.0
w n	0.0	1	236	241	1.0
w m	0.0	1	236	246	1.0
m t	0.0	1	246	259	1.0
n r	0.0	1	241	291	1.0
k s	0.0	1	227	319	1.0
ʎ s	0.0	1	242	319	1.0
t s	0.0	1	259	319	1.0
