ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
n ʃ	0.01	446	20108	28604	0.0
j z	0.01	177	7379	12297	0.0
ɡ f	0.01	239	17351	9598	0.0
t k	0.01	683	46254	29746	0.0
c f	0.01	58	1042	9598	0.0
d v	0.01	248	14712	12467	0.0
r ɲ	0.01	257	34316	5876	0.0
n ɟ	0.01	159	20108	3839	0.0
p t	0.01	413	11562	46254	0.0
k r	0.01	560	29746	34316	0.0
m l	0.01	432	18032	34693	0.0
r b	0.01	323	34316	10192	0.0
ʃ ʃ	0.01	490	28604	28604	0.0
ɡ l	0.01	420	17351	34693	0.0
ɲ h	0.01	122	5876	8736	0.0
ɡ s	0.01	299	17351	18097	0.0
ɡ z	0.01	245	17351	12297	0.0
p s	0.01	242	11562	18097	0.0
ɲ f	0.01	125	5876	9598	0.0
d r	0.01	372	14712	34316	0.0
r n	0.01	434	34316	20108	0.0
b l	0.01	310	10192	34693	0.0
l ɡ	0.01	403	34693	17351	0.0
r j	0.01	258	34316	7379	0.0
n c	0.01	74	20108	1042	0.0
r ʒ	0.01	114	34316	1466	0.0
r l	0.0	527	34316	34693	0.0
k l	0.0	479	29746	34693	0.0
z b	0.0	162	12297	10192	0.0
s f	0.0	189	18097	9598	0.0
c ʃ	0.0	78	1042	28604	0.0
t f	0.0	299	46254	9598	0.0
ɡ k	0.0	316	17351	29746	0.0
n f	0.0	192	20108	9598	0.0
d b	0.0	169	14712	10192	0.0
r s	0.0	337	34316	18097	0.0
l b	0.0	254	34693	10192	0.0
k v	0.0	257	29746	12467	0.0
ʃ m	0.0	303	28604	18032	0.0
ɲ s	0.0	137	5876	18097	0.0
z ɡ	0.0	191	12297	17351	0.0
s p	0.0	188	18097	11562	0.0
j d	0.0	134	7379	14712	0.0
ɟ b	0.0	80	3839	10192	0.0
b r	0.0	238	10192	34316	0.0
j h	0.0	102	7379	8736	0.0
d z	0.0	167	14712	12297	0.0
r p	0.0	246	34316	11562	0.0
p k	0.0	227	11562	29746	0.0
f r	0.0	219	9598	34316	0.0
j k	0.0	176	7379	29746	0.0
l s	0.0	297	34693	18097	0.0
n s	0.0	225	20108	18097	0.0
m f	0.0	154	18032	9598	0.0
ɡ m	0.0	204	17351	18032	0.0
ʒ ɟ	0.0	27	1466	3839	0.0
s l	0.0	285	18097	34693	0.0
ʃ f	0.0	187	28604	9598	0.0
l p	0.0	225	34693	11562	0.0
j s	0.0	129	7379	18097	0.0
b z	0.0	122	10192	12297	0.0
n v	0.0	170	20108	12467	0.0
c p	0.0	37	1042	11562	0.0
p f	0.0	112	11562	9598	0.0
j l	0.0	168	7379	34693	0.0
s h	0.0	132	18097	8736	0.0
ɟ m	0.0	87	3839	18032	0.0
ɲ k	0.0	138	5876	29746	0.0
ʃ h	0.0	165	28604	8736	0.0
j f	0.0	87	7379	9598	0.0
d ʒ	0.0	48	14712	1466	0.0
ɟ z	0.0	70	3839	12297	0.0
n h	0.0	133	20108	8736	0.0
c t	0.0	69	1042	46254	0.0
ɡ ʃ	0.0	221	17351	28604	0.0
ɡ d	0.0	158	17351	14712	0.0
ʃ v	0.0	185	28604	12467	0.0
l ʃ	0.0	304	34693	28604	0.0
z l	0.0	199	12297	34693	0.0
ɲ t	0.0	156	5876	46254	0.0
r ɟ	0.0	108	34316	3839	0.0
ɡ p	0.0	129	17351	11562	0.0
b d	0.0	103	10192	14712	0.0
ɡ j	0.0	94	17351	7379	0.0
z v	0.0	100	12297	12467	0.0
l ɟ	0.0	93	34693	3839	0.0
t m	0.0	230	46254	18032	0.0
s m	0.0	138	18097	18032	0.0
k f	0.0	129	29746	9598	0.0
j v	0.0	73	7379	12467	0.0
j b	0.0	65	7379	10192	0.0
ʃ l	0.0	234	28604	34693	0.0
m z	0.0	110	18032	12297	0.0
m t	0.0	212	18032	46254	0.0
ɡ ɲ	0.0	74	17351	5876	0.0
ɡ n	0.0	136	17351	20108	0.0
ɟ l	0.0	83	3839	34693	0.0
m s	0.0	129	18032	18097	0.0
k h	0.0	115	29746	8736	0.0
ɲ b	0.0	54	5876	10192	0.0
l z	0.0	144	34693	12297	0.0
ɲ ʃ	0.0	90	5876	28604	0.0
d ɟ	0.0	51	14712	3839	0.0
m v	0.0	100	18032	12467	0.0
j n	0.0	81	7379	20108	0.0
n b	0.0	94	20108	10192	0.0
p ʃ	0.0	118	11562	28604	0.0
m k	0.0	148	18032	29746	0.0
ɲ z	0.0	54	5876	12297	0.0
j m	0.0	73	7379	18032	0.0
f l	0.0	115	9598	34693	0.0
m h	0.0	79	18032	8736	0.0
p h	0.0	62	11562	8736	0.0
d l	0.0	139	14712	34693	0.0
d m	0.0	100	14712	18032	0.0
l n	0.0	161	34693	20108	0.0
n l	0.0	159	20108	34693	0.0
s n	0.0	114	18097	20108	0.0
l r	0.0	203	34693	34316	0.0
ɲ p	0.0	48	5876	11562	0.0
k m	0.0	132	29746	18032	0.0
p j	0.0	52	11562	7379	0.0
f t	0.0	117	9598	46254	0.0
j ɡ	0.0	62	7379	17351	0.0
j ʃ	0.0	77	7379	28604	0.0
j r	0.0	84	7379	34316	0.0
ɲ m	0.0	53	5876	18032	0.0
j p	0.0	47	7379	11562	0.0
ɲ l	0.0	72	5876	34693	0.0
t p	0.0	114	46254	11562	0.0
s v	0.0	74	18097	12467	0.0
j ʒ	0.0	16	7379	1466	0.0
n p	0.0	74	20108	11562	0.0
s c	0.0	21	18097	1042	0.0
z ɟ	0.0	32	12297	3839	0.0
ʃ n	0.0	111	28604	20108	0.0
k ʃ	0.0	134	29746	28604	0.0
l ʒ	0.0	32	34693	1466	0.0
l ɲ	0.0	64	34693	5876	0.0
m j	0.0	50	18032	7379	0.0
p v	0.0	52	11562	12467	0.0
ʃ c	0.0	22	28604	1042	0.0
j cː	0.0	5	7379	211	0.062
k n	0.0	96	29746	20108	0.0
ʒ m	0.0	20	1466	18032	0.0
k p	0.0	72	29746	11562	0.0
f h	0.0	33	9598	8736	0.0
m r	0.0	89	18032	34316	0.0
z r	0.0	73	12297	34316	0.0
ɟ n	0.0	31	3839	20108	0.0
ʃ ɲ	0.0	45	28604	5876	0.0
k j	0.0	51	29746	7379	0.0
n cː	0.0	7	20108	211	0.016
s ɲ	0.0	35	18097	5876	0.0
n m	0.0	64	20108	18032	0.0
ʃ j	0.0	47	28604	7379	0.0
b j	0.0	28	10192	7379	0.0
j ɟ	0.0	17	7379	3839	0.0
b ʒ	0.0	12	10192	1466	0.0
ʒ dː	0.0	1	1466	72	1.0
h n	0.0	39	8736	20108	0.0
t n	0.0	88	46254	20108	0.0
f j	0.0	24	9598	7379	0.0
ɡ ʒ	0.0	14	17351	1466	0.0
l tː	0.0	20	34693	1516	0.0
ʒː b	0.0	2	52	10192	0.5
ɲ ɟ	0.0	13	5876	3839	0.0
f s	0.0	36	9598	18097	0.0
k ɲ	0.0	36	29746	5876	0.0
f k	0.0	45	9598	29746	0.0
z j	0.0	25	12297	7379	0.0
v j	0.0	25	12467	7379	0.0
j ɲ	0.0	17	7379	5876	0.0
p m	0.0	37	11562	18032	0.0
m ʃ	0.0	58	18032	28604	0.0
ɲ r	0.0	36	5876	34316	0.0
l c	0.0	15	34693	1042	0.0
v b	0.0	28	12467	10192	0.0
z n	0.0	39	12297	20108	0.0
t ɡ	0.0	70	46254	17351	0.0
s ʃ	0.0	56	18097	28604	0.0
m d	0.0	40	18032	14712	0.0
ʃ r	0.0	76	28604	34316	0.0
b v	0.0	27	10192	12467	0.0
ʒ l	0.0	17	1466	34693	0.0
ɟ r	0.0	27	3839	34316	0.0
s j	0.0	27	18097	7379	0.0
t ɲ	0.0	38	46254	5876	0.0
n ʒ	0.0	12	20108	1466	0.0
d n	0.0	37	14712	20108	0.0
m ɲ	0.0	22	18032	5876	0.0
m n	0.0	40	18032	20108	0.0
c m	0.0	9	1042	18032	0.004
ʃ ɡ	0.0	46	28604	17351	0.0
ɟ d	0.0	15	3839	14712	0.0
n tː	0.0	11	20108	1516	0.001
r cː	0.0	5	34316	211	0.062
ɲ n	0.0	20	5876	20108	0.0
t t	0.0	85	46254	46254	0.0
b ɟ	0.0	11	10192	3839	0.001
m ʒ	0.0	9	18032	1466	0.004
v m	0.0	26	12467	18032	0.0
ɡ ɟ	0.0	14	17351	3839	0.0
ʃ s	0.0	39	28604	18097	0.0
n r	0.0	45	20108	34316	0.0
ɲ ɲ	0.0	10	5876	5876	0.002
ɲ ɡ	0.0	17	5876	17351	0.0
m ɟ	0.0	14	18032	3839	0.0
n dː	0.0	2	20108	72	0.5
ʒ v	0.0	7	1466	12467	0.016
ɲ d	0.0	15	5876	14712	0.0
d ɡ	0.0	25	14712	17351	0.0
s cː	0.0	3	18097	211	0.25
m ɡ	0.0	27	18032	17351	0.0
s ɡ	0.0	27	18097	17351	0.0
p n	0.0	23	11562	20108	0.0
ɟ ɲ	0.0	7	3839	5876	0.016
ʒ n	0.0	8	1466	20108	0.008
s r	0.0	35	18097	34316	0.0
c v	0.0	5	1042	12467	0.062
v ɟ	0.0	9	12467	3839	0.004
d ɲ	0.0	12	14712	5876	0.0
r dː	0.0	2	34316	72	0.5
l bː	0.0	4	34693	292	0.125
n sː	0.0	8	20108	2283	0.008
b m	0.0	16	10192	18032	0.0
z ʒ	0.0	5	12297	1466	0.062
z ɲ	0.0	10	12297	5876	0.002
s s	0.0	21	18097	18097	0.0
f ʃ	0.0	19	9598	28604	0.0
f p	0.0	12	9598	11562	0.0
p ɲ	0.0	9	11562	5876	0.004
v ɲ	0.0	9	12467	5876	0.004
ɲ ʒ	0.0	3	5876	1466	0.25
v l	0.0	21	12467	34693	0.0
j sː	0.0	4	7379	2283	0.125
r tː	0.0	7	34316	1516	0.016
l fː	0.0	2	34693	123	0.5
v r	0.0	20	12467	34316	0.0
ʃː t	0.0	4	421	46254	0.125
h l	0.0	15	8736	34693	0.0
h b	0.0	8	8736	10192	0.008
h t	0.0	17	8736	46254	0.0
h ʃ	0.0	13	8736	28604	0.0
v d	0.0	11	12467	14712	0.001
k ɡ	0.0	18	29746	17351	0.0
ɟ ɟ	0.0	3	3839	3839	0.25
l cː	0.0	2	34693	211	0.5
b n	0.0	10	10192	20108	0.002
b ɲ	0.0	5	10192	5876	0.062
dː r	0.0	1	72	34316	1.0
sː m	0.0	4	2283	18032	0.125
h k	0.0	10	8736	29746	0.002
ɟ ɡ	0.0	5	3839	17351	0.062
f n	0.0	8	9598	20108	0.008
p ɡ	0.0	8	11562	17351	0.008
h m	0.0	7	8736	18032	0.016
h r	0.0	9	8736	34316	0.004
h ɟ	0.0	3	8736	3839	0.25
v n	0.0	8	12467	20108	0.008
d f	0.0	6	14712	9598	0.031
r fː	0.0	1	34316	123	1.0
v z	0.0	6	12467	12297	0.031
sː h	0.0	2	2283	8736	0.5
ʃː v	0.0	1	421	12467	1.0
m pː	0.0	1	18032	316	1.0
ʃ cː	0.0	1	28604	211	1.0
h s	0.0	5	8736	18097	0.062
b ɡ	0.0	5	10192	17351	0.062
sː v	0.0	2	2283	12467	0.5
ʒ ɲ	0.0	1	1466	5876	1.0
v ɡ	0.0	5	12467	17351	0.062
r sː	0.0	3	34316	2283	0.25
ʒ j	0.0	1	1466	7379	1.0
h p	0.0	3	8736	11562	0.25
p c	0.0	1	11562	1042	1.0
h ɲ	0.0	2	8736	5876	0.5
h j	0.0	2	8736	7379	0.5
h ɡ	0.0	3	8736	17351	0.25
c s	0.0	1	1042	18097	1.0
h f	0.0	2	8736	9598	0.5
sː f	0.0	1	2283	9598	1.0
d d	0.0	3	14712	14712	0.25
sː p	0.0	1	2283	11562	1.0
sː t	0.0	2	2283	46254	0.5
c l	0.0	1	1042	34693	1.0
z z	0.0	2	12297	12297	0.5
f m	0.0	2	9598	18032	0.5
tː r	0.0	1	1516	34316	1.0
f ɲ	0.0	1	9598	5876	1.0
sː l	0.0	1	2283	34693	1.0
h v	0.0	1	8736	12467	1.0
n ɲ	0.0	1	20108	5876	1.0
h d	0.0	1	8736	14712	1.0
f d	0.0	1	9598	14712	1.0
f ɡ	0.0	1	9598	17351	1.0
l j	0.0	1	34693	7379	1.0
