ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
x c	0.0	8	4008	2876	0.008
ŋ r	0.0	12	2334	11222	0.0
q t	0.0	8	883	13910	0.008
m d	0.0	24	12137	9481	0.0
r q	0.0	7	11222	883	0.016
j c	0.0	10	7128	2876	0.002
l g	0.0	26	17020	8204	0.0
f j	0.0	12	4192	7128	0.0
w k	0.0	16	6085	8886	0.0
m j	0.0	20	12137	7128	0.0
n w	0.0	21	16198	6085	0.0
j ɟ	0.0	13	7128	5314	0.0
w d	0.0	16	6085	9481	0.0
ɲ l	0.0	16	3493	17020	0.0
b d	0.0	18	8049	9481	0.0
p n	0.0	16	3938	16198	0.0
f m	0.0	14	4192	12137	0.0
t b	0.0	20	13910	8049	0.0
n j	0.0	20	16198	7128	0.0
k n	0.0	22	8886	16198	0.0
r ɟ	0.0	14	11222	5314	0.0
n ŋ	0.0	11	16198	2334	0.001
b n	0.0	20	8049	16198	0.0
d l	0.0	22	9481	17020	0.0
f s	0.0	11	4192	9628	0.001
g b	0.0	14	8204	8049	0.0
m r	0.0	20	12137	11222	0.0
d k	0.0	15	9481	8886	0.0
g d	0.0	14	8204	9481	0.0
f d	0.0	10	4192	9481	0.002
x m	0.0	11	4008	12137	0.001
l q	0.0	6	17020	883	0.031
g m	0.0	15	8204	12137	0.0
p c	0.0	5	3938	2876	0.062
ŋ s	0.0	7	2334	9628	0.016
ɲ n	0.0	11	3493	16198	0.001
d j	0.0	12	9481	7128	0.0
ɟ k	0.0	10	5314	8886	0.002
j r	0.0	13	7128	11222	0.0
r ɲ	0.0	9	11222	3493	0.004
m x	0.0	10	12137	4008	0.002
q k	0.0	4	883	8886	0.125
n m	0.0	20	16198	12137	0.0
g k	0.0	12	8204	8886	0.0
l ɟ	0.0	13	17020	5314	0.0
m c	0.0	8	12137	2876	0.008
p k	0.0	8	3938	8886	0.008
c j	0.0	6	2876	7128	0.031
j p	0.0	7	7128	3938	0.016
ɟ f	0.0	6	5314	4192	0.031
j ɴ	0.0	1	7128	89	1.0
c q	0.0	2	2876	883	0.5
w x	0.0	6	6085	4008	0.031
j b	0.0	9	7128	8049	0.004
r ŋ	0.0	6	11222	2334	0.031
ɟ l	0.0	11	5314	17020	0.001
d c	0.0	6	9481	2876	0.031
l c	0.0	8	17020	2876	0.008
c s	0.0	6	2876	9628	0.031
n b	0.0	13	16198	8049	0.0
d g	0.0	10	9481	8204	0.002
x s	0.0	7	4008	9628	0.016
d m	0.0	12	9481	12137	0.0
k b	0.0	9	8886	8049	0.004
x q	0.0	2	4008	883	0.5
j w	0.0	7	7128	6085	0.016
b j	0.0	8	8049	7128	0.008
x r	0.0	7	4008	11222	0.016
q d	0.0	3	883	9481	0.25
w c	0.0	4	6085	2876	0.125
l ŋ	0.0	6	17020	2334	0.031
k w	0.0	7	8886	6085	0.016
b k	0.0	8	8049	8886	0.008
s f	0.0	6	9628	4192	0.031
p j	0.0	5	3938	7128	0.062
m ŋ	0.0	5	12137	2334	0.062
t m	0.0	12	13910	12137	0.0
ɟ b	0.0	6	5314	8049	0.031
w j	0.0	6	6085	7128	0.031
k j	0.0	7	8886	7128	0.016
ŋ t	0.0	5	2334	13910	0.062
f b	0.0	5	4192	8049	0.062
w b	0.0	6	6085	8049	0.031
d ŋ	0.0	4	9481	2334	0.125
c m	0.0	5	2876	12137	0.062
s d	0.0	8	9628	9481	0.008
n ɴ	0.0	1	16198	89	1.0
b c	0.0	4	8049	2876	0.125
k f	0.0	5	8886	4192	0.062
p d	0.0	5	3938	9481	0.062
t p	0.0	6	13910	3938	0.031
d n	0.0	10	9481	16198	0.002
m g	0.0	8	12137	8204	0.008
ŋ w	0.0	3	2334	6085	0.25
q n	0.0	3	883	16198	0.25
t c	0.0	5	13910	2876	0.062
t f	0.0	6	13910	4192	0.031
ŋ c	0.0	2	2334	2876	0.5
k m	0.0	8	8886	12137	0.008
m ɲ	0.0	5	12137	3493	0.062
c d	0.0	4	2876	9481	0.125
j x	0.0	4	7128	4008	0.125
m ɟ	0.0	6	12137	5314	0.031
p f	0.0	3	3938	4192	0.25
l p	0.0	6	17020	3938	0.031
ɲ k	0.0	4	3493	8886	0.125
s ɟ	0.0	5	9628	5314	0.062
t d	0.0	8	13910	9481	0.008
q ŋ	0.0	1	883	2334	1.0
q s	0.0	2	883	9628	0.5
s g	0.0	6	9628	8204	0.031
n r	0.0	9	16198	11222	0.004
d w	0.0	5	9481	6085	0.062
ŋ x	0.0	2	2334	4008	0.5
x ŋ	0.0	2	4008	2334	0.5
x ɟ	0.0	3	4008	5314	0.25
s ŋ	0.0	3	9628	2334	0.25
m q	0.0	2	12137	883	0.5
c p	0.0	2	2876	3938	0.5
c x	0.0	2	2876	4008	0.5
k g	0.0	5	8886	8204	0.062
m w	0.0	5	12137	6085	0.062
t ɟ	0.0	5	13910	5314	0.062
c f	0.0	2	2876	4192	0.5
ɟ ŋ	0.0	2	5314	2334	0.5
ɲ b	0.0	3	3493	8049	0.25
g ɲ	0.0	3	8204	3493	0.25
k d	0.0	5	8886	9481	0.062
ɟ n	0.0	5	5314	16198	0.062
p b	0.0	3	3938	8049	0.25
ɲ f	0.0	2	3493	4192	0.5
f ɲ	0.0	2	4192	3493	0.5
q f	0.0	1	883	4192	1.0
k x	0.0	3	8886	4008	0.25
d p	0.0	3	9481	3938	0.25
j ŋ	0.0	2	7128	2334	0.5
d x	0.0	3	9481	4008	0.25
d f	0.0	3	9481	4192	0.25
ŋ b	0.0	2	2334	8049	0.5
b ɟ	0.0	3	8049	5314	0.25
d b	0.0	4	9481	8049	0.125
k ŋ	0.0	2	8886	2334	0.5
ɟ p	0.0	2	5314	3938	0.5
p m	0.0	3	3938	12137	0.25
ɟ x	0.0	2	5314	4008	0.5
ŋ d	0.0	2	2334	9481	0.5
ɟ d	0.0	3	5314	9481	0.25
c b	0.0	2	2876	8049	0.5
t x	0.0	3	13910	4008	0.25
j ɲ	0.0	2	7128	3493	0.5
q j	0.0	1	883	7128	1.0
j q	0.0	1	7128	883	1.0
b q	0.0	1	8049	883	1.0
ɲ g	0.0	2	3493	8204	0.5
g q	0.0	1	8204	883	1.0
q g	0.0	1	883	8204	1.0
b p	0.0	2	8049	3938	0.5
ɟ w	0.0	2	5314	6085	0.5
w ɟ	0.0	2	6085	5314	0.5
ɲ ŋ	0.0	1	3493	2334	1.0
f g	0.0	2	4192	8204	0.5
ŋ n	0.0	2	2334	16198	0.5
ŋ f	0.0	1	2334	4192	1.0
f ŋ	0.0	1	4192	2334	1.0
q r	0.0	1	883	11222	1.0
q m	0.0	1	883	12137	1.0
l r	0.0	4	17020	11222	0.125
b w	0.0	2	8049	6085	0.5
t q	0.0	1	13910	883	1.0
ŋ ɟ	0.0	1	2334	5314	1.0
w g	0.0	2	6085	8204	0.5
t g	0.0	3	13910	8204	0.25
x ɲ	0.0	1	4008	3493	1.0
n ɲ	0.0	2	16198	3493	0.5
j g	0.0	2	7128	8204	0.5
ɟ r	0.0	2	5314	11222	0.5
c ɟ	0.0	1	2876	5314	1.0
ɟ c	0.0	1	5314	2876	1.0
p x	0.0	1	3938	4008	1.0
n p	0.0	2	16198	3938	0.5
ɟ m	0.0	2	5314	12137	0.5
f p	0.0	1	4192	3938	1.0
f x	0.0	1	4192	4008	1.0
x f	0.0	1	4008	4192	1.0
ɟ ɲ	0.0	1	5314	3493	1.0
g ŋ	0.0	1	8204	2334	1.0
p ɟ	0.0	1	3938	5314	1.0
f ɟ	0.0	1	4192	5314	1.0
c g	0.0	1	2876	8204	1.0
g c	0.0	1	8204	2876	1.0
p w	0.0	1	3938	6085	1.0
x w	0.0	1	4008	6085	1.0
k c	0.0	1	8886	2876	1.0
ŋ m	0.0	1	2334	12137	1.0
j f	0.0	1	7128	4192	1.0
p g	0.0	1	3938	8204	1.0
g p	0.0	1	8204	3938	1.0
ɲ d	0.0	1	3493	9481	1.0
b f	0.0	1	8049	4192	1.0
g f	0.0	1	8204	4192	1.0
ɟ j	0.0	1	5314	7128	1.0
x d	0.0	1	4008	9481	1.0
g ɟ	0.0	1	8204	5314	1.0
c n	0.0	1	2876	16198	1.0
k ɟ	0.0	1	8886	5314	1.0
t ɲ	0.0	1	13910	3493	1.0
g w	0.0	1	8204	6085	1.0
ɟ s	0.0	1	5314	9628	1.0
l ɲ	0.0	1	17020	3493	1.0
b g	0.0	1	8049	8204	1.0
b m	0.0	1	8049	12137	1.0
