ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
t t	0.01	463	23176	23176	0.0
f t	0.01	226	5588	23176	0.0
s j	0.01	347	15598	20125	0.0
z ɟ	0.01	24	7809	196	0.0
tʃ t	0.01	276	8872	23176	0.0
s s	0.01	288	15598	15598	0.0
r s	0.01	389	28695	15598	0.0
ʃ m	0.01	301	6991	38672	0.0
n tʃ	0.01	243	20284	8872	0.0
t ʃ	0.01	223	23176	6991	0.0
l m	0.01	474	20066	38672	0.0
t r	0.01	438	23176	28695	0.0
s l	0.01	284	15598	20066	0.0
j l	0.01	322	20125	20066	0.0
n ʒ	0.01	64	20284	824	0.0
p t	0.01	191	6432	23176	0.0
m p	0.01	238	38672	6432	0.0
n j	0.01	295	20284	20125	0.0
h r	0.01	213	7570	28695	0.0
p r	0.01	196	6432	28695	0.0
l k	0.01	306	20066	22573	0.0
h ʎ	0.01	63	7570	2640	0.0
ʃ l	0.01	166	6991	20066	0.0
f f	0.01	77	5588	5588	0.0
z b	0.01	121	7809	10268	0.0
k k	0.01	304	22573	22573	0.0
j d	0.01	200	20125	11273	0.0
ʒ d	0.0	40	824	11273	0.0
ʒ dʒ	0.0	44	824	14826	0.0
v l	0.0	132	5653	20066	0.0
l b	0.0	174	20066	10268	0.0
r n	0.0	291	28695	20284	0.0
t m	0.0	361	23176	38672	0.0
z d	0.0	113	7809	11273	0.0
z z	0.0	94	7809	7809	0.0
f r	0.0	149	5588	28695	0.0
b r	0.0	200	10268	28695	0.0
l tʃ	0.0	155	20066	8872	0.0
m l	0.0	322	38672	20066	0.0
r h	0.0	170	28695	7570	0.0
l j	0.0	229	20066	20125	0.0
h l	0.0	140	7570	20066	0.0
j ɡ	0.0	112	20125	4965	0.0
z m	0.0	193	7809	38672	0.0
n b	0.0	160	20284	10268	0.0
l v	0.0	118	20066	5653	0.0
r v	0.0	137	28695	5653	0.0
r tʃ	0.0	169	28695	8872	0.0
j n	0.0	214	20125	20284	0.0
n f	0.0	112	20284	5588	0.0
v dʒ	0.0	96	5653	14826	0.0
r ʃ	0.0	148	28695	6991	0.0
p s	0.0	104	6432	15598	0.0
f l	0.0	109	5588	20066	0.0
n m	0.0	288	20284	38672	0.0
r f	0.0	130	28695	5588	0.0
j r	0.0	240	20125	28695	0.0
ʎ j	0.0	71	2640	20125	0.0
p ʎ	0.0	40	6432	2640	0.0
r ɟ	0.0	23	28695	196	0.0
k r	0.0	245	22573	28695	0.0
p h	0.0	67	6432	7570	0.0
j j	0.0	192	20125	20125	0.0
n z	0.0	120	20284	7809	0.0
b b	0.0	97	10268	10268	0.0
r j	0.0	223	28695	20125	0.0
v d	0.0	73	5653	11273	0.0
k b	0.0	139	22573	10268	0.0
ʃ ɡ	0.0	50	6991	4965	0.0
t k	0.0	194	23176	22573	0.0
l h	0.0	104	20066	7570	0.0
n n	0.0	168	20284	20284	0.0
n h	0.0	102	20284	7570	0.0
r z	0.0	123	28695	7809	0.0
d r	0.0	145	11273	28695	0.0
r ʒ	0.0	39	28695	824	0.0
v ʃ	0.0	50	5653	6991	0.0
s b	0.0	100	15598	10268	0.0
v z	0.0	52	5653	7809	0.0
b l	0.0	112	10268	20066	0.0
r r	0.0	223	28695	28695	0.0
ʃ ɟ	0.0	9	6991	196	0.004
ʃ b	0.0	65	6991	10268	0.0
f ʎ	0.0	29	5588	2640	0.0
h h	0.0	57	7570	7570	0.0
h v	0.0	49	7570	5653	0.0
v s	0.0	70	5653	15598	0.0
h s	0.0	78	7570	15598	0.0
s m	0.0	176	15598	38672	0.0
ɟ l	0.0	14	196	20066	0.0
j dʒ	0.0	120	20125	14826	0.0
v h	0.0	45	5653	7570	0.0
p p	0.0	44	6432	6432	0.0
m s	0.0	168	38672	15598	0.0
ʎ ʒ	0.0	10	2640	824	0.002
l p	0.0	77	20066	6432	0.0
p k	0.0	80	6432	22573	0.0
h z	0.0	51	7570	7809	0.0
h d	0.0	61	7570	11273	0.0
n ɟ	0.0	13	20284	196	0.0
tʃ k	0.0	91	8872	22573	0.0
h m	0.0	106	7570	38672	0.0
k d	0.0	98	22573	11273	0.0
ʃ r	0.0	87	6991	28695	0.0
l f	0.0	65	20066	5588	0.0
f s	0.0	57	5588	15598	0.0
d j	0.0	91	11273	20125	0.0
v k	0.0	66	5653	22573	0.0
s v	0.0	54	15598	5653	0.0
ʃ v	0.0	36	6991	5653	0.0
z k	0.0	76	7809	22573	0.0
h f	0.0	37	7570	5588	0.0
h b	0.0	50	7570	10268	0.0
v ɡ	0.0	30	5653	4965	0.0
ʃ h	0.0	41	6991	7570	0.0
h ʃ	0.0	41	7570	6991	0.0
j b	0.0	81	20125	10268	0.0
l s	0.0	98	20066	15598	0.0
dʒ d	0.0	71	14826	11273	0.0
ɡ r	0.0	64	4965	28695	0.0
k m	0.0	152	22573	38672	0.0
s f	0.0	46	15598	5588	0.0
h dʒ	0.0	52	7570	14826	0.0
m d	0.0	101	38672	11273	0.0
k ʎ	0.0	37	22573	2640	0.0
s n	0.0	85	15598	20284	0.0
s r	0.0	100	15598	28695	0.0
v ʎ	0.0	18	5653	2640	0.0
j k	0.0	99	20125	22573	0.0
j t	0.0	100	20125	23176	0.0
z j	0.0	58	7809	20125	0.0
j h	0.0	57	20125	7570	0.0
t b	0.0	71	23176	10268	0.0
b z	0.0	41	10268	7809	0.0
m m	0.0	176	38672	38672	0.0
t h	0.0	60	23176	7570	0.0
l ʎ	0.0	32	20066	2640	0.0
t s	0.0	83	23176	15598	0.0
dʒ r	0.0	90	14826	28695	0.0
p ʃ	0.0	29	6432	6991	0.0
j v	0.0	46	20125	5653	0.0
tʃ l	0.0	56	8872	20066	0.0
ʎ f	0.0	16	2640	5588	0.0
j ʎ	0.0	30	20125	2640	0.0
f k	0.0	46	5588	22573	0.0
v j	0.0	43	5653	20125	0.0
z v	0.0	26	7809	5653	0.0
n ʃ	0.0	46	20284	6991	0.0
j m	0.0	107	20125	38672	0.0
k v	0.0	43	22573	5653	0.0
tʃ h	0.0	31	8872	7570	0.0
m r	0.0	126	38672	28695	0.0
t f	0.0	42	23176	5588	0.0
ʃ n	0.0	42	6991	20284	0.0
k j	0.0	74	22573	20125	0.0
b d	0.0	37	10268	11273	0.0
l z	0.0	43	20066	7809	0.0
z n	0.0	43	7809	20284	0.0
k ɡ	0.0	36	22573	4965	0.0
s dʒ	0.0	51	15598	14826	0.0
tʃ m	0.0	62	8872	38672	0.0
j f	0.0	35	20125	5588	0.0
j s	0.0	58	20125	15598	0.0
b ʎ	0.0	17	10268	2640	0.0
t ɡ	0.0	35	23176	4965	0.0
s h	0.0	35	15598	7570	0.0
h p	0.0	22	7570	6432	0.0
f j	0.0	33	5588	20125	0.0
b ʒ	0.0	9	10268	824	0.004
p j	0.0	35	6432	20125	0.0
v m	0.0	45	5653	38672	0.0
ɡ dʒ	0.0	26	4965	14826	0.0
h k	0.0	39	7570	22573	0.0
k ʃ	0.0	37	22573	6991	0.0
p d	0.0	25	6432	11273	0.0
tʃ b	0.0	28	8872	10268	0.0
m j	0.0	76	38672	20125	0.0
ʎ p	0.0	11	2640	6432	0.001
h n	0.0	33	7570	20284	0.0
f h	0.0	17	5588	7570	0.0
m z	0.0	45	38672	7809	0.0
tʃ ɡ	0.0	17	8872	4965	0.0
n p	0.0	29	20284	6432	0.0
ɟ r	0.0	6	196	28695	0.031
n v	0.0	27	20284	5653	0.0
v b	0.0	19	5653	10268	0.0
s ʎ	0.0	16	15598	2640	0.0
k n	0.0	53	22573	20284	0.0
d dʒ	0.0	32	11273	14826	0.0
j z	0.0	31	20125	7809	0.0
p b	0.0	20	6432	10268	0.0
ʒ n	0.0	10	824	20284	0.002
f dʒ	0.0	22	5588	14826	0.0
d b	0.0	25	11273	10268	0.0
m f	0.0	34	38672	5588	0.0
ʒ m	0.0	13	824	38672	0.0
ɟ s	0.0	4	196	15598	0.125
m k	0.0	66	38672	22573	0.0
s ʒ	0.0	8	15598	824	0.008
m h	0.0	38	38672	7570	0.0
z h	0.0	17	7809	7570	0.0
m ʃ	0.0	36	38672	6991	0.0
t j	0.0	47	23176	20125	0.0
p f	0.0	13	6432	5588	0.0
p m	0.0	34	6432	38672	0.0
ʎ b	0.0	11	2640	10268	0.001
ʃ f	0.0	13	6991	5588	0.0
z r	0.0	31	7809	28695	0.0
ɟ d	0.0	3	196	11273	0.25
ʃ s	0.0	21	6991	15598	0.0
d v	0.0	16	11273	5653	0.0
m t	0.0	60	38672	23176	0.0
ʃ ʃ	0.0	14	6991	6991	0.0
k h	0.0	26	22573	7570	0.0
h j	0.0	24	7570	20125	0.0
ʃ p	0.0	13	6991	6432	0.0
ʃ d	0.0	17	6991	11273	0.0
f d	0.0	15	5588	11273	0.0
m ʎ	0.0	19	38672	2640	0.0
t ɟ	0.0	4	23176	196	0.125
ʒ v	0.0	4	824	5653	0.125
j p	0.0	21	20125	6432	0.0
p n	0.0	21	6432	20284	0.0
ɡ m	0.0	25	4965	38672	0.0
tʃ s	0.0	21	8872	15598	0.0
k f	0.0	20	22573	5588	0.0
dʒ z	0.0	19	14826	7809	0.0
t v	0.0	20	23176	5653	0.0
v t	0.0	20	5653	23176	0.0
ʎ s	0.0	11	2640	15598	0.001
b dʒ	0.0	21	10268	14826	0.0
ʎ m	0.0	17	2640	38672	0.0
b s	0.0	21	10268	15598	0.0
t n	0.0	35	23176	20284	0.0
ɡ l	0.0	16	4965	20066	0.0
b j	0.0	23	10268	20125	0.0
m ɡ	0.0	22	38672	4965	0.0
ʎ h	0.0	7	2640	7570	0.016
k dʒ	0.0	28	22573	14826	0.0
k z	0.0	20	22573	7809	0.0
f n	0.0	16	5588	20284	0.0
m n	0.0	42	38672	20284	0.0
d ʎ	0.0	8	11273	2640	0.008
ɡ z	0.0	9	4965	7809	0.004
ʃ j	0.0	17	6991	20125	0.0
s d	0.0	19	15598	11273	0.0
dʒ v	0.0	13	14826	5653	0.0
ɡ p	0.0	8	4965	6432	0.008
z p	0.0	10	7809	6432	0.002
d l	0.0	21	11273	20066	0.0
f z	0.0	9	5588	7809	0.004
l n	0.0	27	20066	20284	0.0
ʎ v	0.0	5	2640	5653	0.062
n r	0.0	31	20284	28695	0.0
f ʃ	0.0	8	5588	6991	0.008
t z	0.0	17	23176	7809	0.0
p ɡ	0.0	7	6432	4965	0.016
dʒ b	0.0	15	14826	10268	0.0
v n	0.0	13	5653	20284	0.0
t dʒ	0.0	22	23176	14826	0.0
p z	0.0	8	6432	7809	0.008
ʎ z	0.0	5	2640	7809	0.062
j ʃ	0.0	13	20125	6991	0.0
ʃ dʒ	0.0	11	6991	14826	0.001
k p	0.0	13	22573	6432	0.0
ʒ r	0.0	5	824	28695	0.062
l ʃ	0.0	12	20066	6991	0.0
l ʒ	0.0	4	20066	824	0.125
ʒ j	0.0	4	824	20125	0.125
d h	0.0	9	11273	7570	0.004
z t	0.0	12	7809	23176	0.0
z ʎ	0.0	4	7809	2640	0.125
dʒ m	0.0	20	14826	38672	0.0
b n	0.0	12	10268	20284	0.0
ʎ l	0.0	6	2640	20066	0.031
tʃ j	0.0	11	8872	20125	0.001
d m	0.0	17	11273	38672	0.0
m tʃ	0.0	15	38672	8872	0.0
tʃ r	0.0	12	8872	28695	0.0
j tʃ	0.0	10	20125	8872	0.002
t d	0.0	12	23176	11273	0.0
v f	0.0	4	5653	5588	0.125
f b	0.0	5	5588	10268	0.062
t p	0.0	8	23176	6432	0.008
ʎ t	0.0	5	2640	23176	0.062
dʒ l	0.0	11	14826	20066	0.001
d s	0.0	8	11273	15598	0.008
f ɡ	0.0	3	5588	4965	0.25
s ɡ	0.0	5	15598	4965	0.062
b h	0.0	5	10268	7570	0.062
tʃ v	0.0	4	8872	5653	0.125
m v	0.0	8	38672	5653	0.008
tʃ p	0.0	4	8872	6432	0.125
ʎ k	0.0	4	2640	22573	0.125
t ʎ	0.0	4	23176	2640	0.125
d f	0.0	4	11273	5588	0.125
z tʃ	0.0	4	7809	8872	0.125
dʒ h	0.0	5	14826	7570	0.062
b tʃ	0.0	4	10268	8872	0.125
l r	0.0	10	20066	28695	0.002
z s	0.0	4	7809	15598	0.125
r ʎ	0.0	3	28695	2640	0.25
d n	0.0	5	11273	20284	0.062
b t	0.0	5	10268	23176	0.062
d k	0.0	5	11273	22573	0.062
ɡ t	0.0	3	4965	23176	0.25
f m	0.0	4	5588	38672	0.125
b k	0.0	4	10268	22573	0.125
dʒ tʃ	0.0	3	14826	8872	0.25
p dʒ	0.0	1	6432	14826	1.0
d tʃ	0.0	1	11273	8872	1.0
b m	0.0	1	10268	38672	1.0
