ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
l d	0.01	16	1675	788	0.0
l tʃ	0.01	12	1675	492	0.0
l ɡ	0.01	18	1675	1184	0.0
f t	0.01	12	542	1638	0.0
j k	0.01	12	547	1668	0.0
p t	0.01	17	1128	1638	0.0
n s	0.01	12	1385	685	0.0
r h	0.01	14	2521	522	0.0
l ts	0.01	12	1675	579	0.0
m f	0.01	9	1022	542	0.004
r ʃ	0.0	19	2521	1020	0.0
ʃ ʃ	0.0	12	1020	1020	0.0
l v	0.0	12	1675	629	0.0
t l	0.0	19	1638	1675	0.0
ɡ d	0.0	11	1184	788	0.001
ʒ ɟ	0.0	2	177	181	0.5
r f	0.0	13	2521	542	0.0
f j	0.0	6	542	547	0.031
s c	0.0	3	685	113	0.25
r tʃ	0.0	12	2521	492	0.0
r p	0.0	18	2521	1128	0.0
ɲ v	0.0	5	376	629	0.062
s p	0.0	9	685	1128	0.004
b ʒ	0.0	4	879	177	0.125
ʃ n	0.0	12	1020	1385	0.0
j ɡ	0.0	8	547	1184	0.008
l m	0.0	13	1675	1022	0.0
l k	0.0	16	1675	1668	0.0
r l	0.0	19	2521	1675	0.0
j f	0.0	5	547	542	0.062
j d	0.0	6	547	788	0.031
t k	0.0	15	1638	1668	0.0
ʃ c	0.0	3	1020	113	0.25
c m	0.0	3	113	1022	0.25
j ɲ	0.0	4	547	376	0.125
ʒ ɡ	0.0	4	177	1184	0.125
ɡ n	0.0	11	1184	1385	0.001
m tʃ	0.0	6	1022	492	0.031
p ʃ	0.0	9	1128	1020	0.004
s m	0.0	7	685	1022	0.016
ɡ v	0.0	7	1184	629	0.016
j n	0.0	7	547	1385	0.016
k ʃ	0.0	10	1668	1020	0.002
z b	0.0	5	498	879	0.062
p ts	0.0	6	1128	579	0.031
l f	0.0	7	1675	542	0.016
k j	0.0	7	1668	547	0.016
t n	0.0	11	1638	1385	0.001
z n	0.0	6	498	1385	0.031
l n	0.0	11	1675	1385	0.001
b d	0.0	6	879	788	0.031
j ts	0.0	4	547	579	0.125
tʃ m	0.0	5	492	1022	0.062
ɡ b	0.0	7	1184	879	0.016
j v	0.0	4	547	629	0.125
ʃ ɲ	0.0	4	1020	376	0.125
k h	0.0	6	1668	522	0.031
p f	0.0	5	1128	542	0.062
k f	0.0	6	1668	542	0.031
f k	0.0	6	542	1668	0.031
ɡ j	0.0	5	1184	547	0.062
ts l	0.0	6	579	1675	0.031
r s	0.0	8	2521	685	0.008
ɟ v	0.0	2	181	629	0.5
n h	0.0	5	1385	522	0.062
j tʃ	0.0	3	547	492	0.25
n f	0.0	5	1385	542	0.062
l b	0.0	7	1675	879	0.016
j z	0.0	3	547	498	0.25
m z	0.0	4	1022	498	0.125
ʃ h	0.0	4	1020	522	0.125
h m	0.0	4	522	1022	0.125
ɡ m	0.0	6	1184	1022	0.031
l ɟ	0.0	3	1675	181	0.25
h t	0.0	5	522	1638	0.062
j m	0.0	4	547	1022	0.125
j l	0.0	5	547	1675	0.062
s n	0.0	5	685	1385	0.062
p k	0.0	7	1128	1668	0.016
l p	0.0	7	1675	1128	0.016
p j	0.0	4	1128	547	0.125
ts v	0.0	3	579	629	0.25
s ts	0.0	3	685	579	0.25
ʒ m	0.0	2	177	1022	0.5
m ʒ	0.0	2	1022	177	0.5
sː v	0.0	1	72	629	1.0
k n	0.0	7	1668	1385	0.016
k m	0.0	6	1668	1022	0.031
s v	0.0	3	685	629	0.25
ts n	0.0	4	579	1385	0.125
r ɟ	0.0	3	2521	181	0.25
c h	0.0	1	113	522	1.0
ʒ n	0.0	2	177	1385	0.5
p tʃ	0.0	3	1128	492	0.25
j ʃ	0.0	3	547	1020	0.25
ɡ z	0.0	3	1184	498	0.25
v l	0.0	4	629	1675	0.125
l ʃ	0.0	5	1675	1020	0.062
ɡ h	0.0	3	1184	522	0.25
c v	0.0	1	113	629	1.0
sː m	0.0	1	72	1022	1.0
tʃ n	0.0	3	492	1385	0.25
ɟ l	0.0	2	181	1675	0.5
ɡ t	0.0	5	1184	1638	0.062
z v	0.0	2	498	629	0.5
f n	0.0	3	542	1385	0.25
n ʃ	0.0	4	1385	1020	0.125
s f	0.0	2	685	542	0.5
n v	0.0	3	1385	629	0.25
j ʒ	0.0	1	547	177	1.0
l h	0.0	3	1675	522	0.25
ʃ r	0.0	5	1020	2521	0.062
b z	0.0	2	879	498	0.5
b j	0.0	2	879	547	0.5
j b	0.0	2	547	879	0.5
ʃ tʃ	0.0	2	1020	492	0.5
m j	0.0	2	1022	547	0.5
p h	0.0	2	1128	522	0.5
ʃ ts	0.0	2	1020	579	0.5
t ɲ	0.0	2	1638	376	0.5
j p	0.0	2	547	1128	0.5
ʒ b	0.0	1	177	879	1.0
ɟ b	0.0	1	181	879	1.0
m v	0.0	2	1022	629	0.5
z ɲ	0.0	1	498	376	1.0
l c	0.0	1	1675	113	1.0
d m	0.0	2	788	1022	0.5
l z	0.0	2	1675	498	0.5
t h	0.0	2	1638	522	0.5
v ɲ	0.0	1	629	376	1.0
k ts	0.0	2	1668	579	0.5
n ʒ	0.0	1	1385	177	1.0
s ɲ	0.0	1	685	376	1.0
m ʃ	0.0	2	1022	1020	0.5
d n	0.0	2	788	1385	0.5
f h	0.0	1	542	522	1.0
h j	0.0	1	522	547	1.0
l ʒ	0.0	1	1675	177	1.0
f ts	0.0	1	542	579	1.0
ts f	0.0	1	579	542	1.0
z r	0.0	2	498	2521	0.5
h r	0.0	2	522	2521	0.5
v j	0.0	1	629	547	1.0
j r	0.0	2	547	2521	0.5
m n	0.0	2	1022	1385	0.5
s h	0.0	1	685	522	1.0
f s	0.0	1	542	685	1.0
ɲ ʃ	0.0	1	376	1020	1.0
p n	0.0	2	1128	1385	0.5
v r	0.0	2	629	2521	0.5
m t	0.0	2	1022	1638	0.5
m h	0.0	1	1022	522	1.0
ɡ tʃ	0.0	1	1184	492	1.0
ts m	0.0	1	579	1022	1.0
k ɲ	0.0	1	1668	376	1.0
ɲ l	0.0	1	376	1675	1.0
f ɡ	0.0	1	542	1184	1.0
v m	0.0	1	629	1022	1.0
d b	0.0	1	788	879	1.0
tʃ t	0.0	1	492	1638	1.0
k tʃ	0.0	1	1668	492	1.0
h l	0.0	1	522	1675	1.0
l j	0.0	1	1675	547	1.0
ts t	0.0	1	579	1638	1.0
p m	0.0	1	1128	1022	1.0
ɡ ʃ	0.0	1	1184	1020	1.0
m ɡ	0.0	1	1022	1184	1.0
n b	0.0	1	1385	879	1.0
ts r	0.0	1	579	2521	1.0
n p	0.0	1	1385	1128	1.0
t m	0.0	1	1638	1022	1.0
m k	0.0	1	1022	1668	1.0
k p	0.0	1	1668	1128	1.0
t ɡ	0.0	1	1638	1184	1.0
n l	0.0	1	1385	1675	1.0
m r	0.0	1	1022	2521	1.0
l r	0.0	1	1675	2521	1.0
