ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
k l	0.0	19	5894	14920	0.0
n w	0.0	19	14846	5937	0.0
kː k	0.0	6	1496	5894	0.031
sː sː	0.0	1	498	498	1.0
cː k	0.0	3	407	5894	0.25
bː k	0.0	3	409	5894	0.25
sː s	0.0	4	498	8632	0.125
q k	0.0	4	739	5894	0.125
ɲ l	0.0	13	3151	14920	0.0
n j	0.0	19	14846	6834	0.0
ɲː l	0.0	3	171	14920	0.25
f s	0.0	11	4000	8632	0.001
ɟ k	0.0	10	4922	5894	0.002
sː n	0.0	5	498	14846	0.062
wː f	0.0	1	74	4000	1.0
b n	0.0	19	7231	14846	0.0
g m	0.0	15	6050	11247	0.0
p c	0.0	4	2364	2062	0.125
l q	0.0	6	14920	739	0.031
m r	0.0	20	11247	10914	0.0
ŋ r	0.0	9	2282	10914	0.004
r ɟ	0.0	13	10914	4922	0.0
ɟː n	0.0	3	196	14846	0.25
pː n	0.0	6	787	14846	0.031
dː d	0.0	4	635	8211	0.125
f d	0.0	10	4000	8211	0.002
j p	0.0	7	6834	2364	0.016
d k	0.0	12	8211	5894	0.0
mː t	0.0	4	445	12130	0.125
n ŋ	0.0	10	14846	2282	0.002
p n	0.0	10	2364	14846	0.002
fː l	0.0	2	96	14920	0.5
m c	0.0	8	11247	2062	0.008
x m	0.0	11	3940	11247	0.001
n tː	0.0	6	14846	890	0.031
cː l	0.0	4	407	14920	0.125
c q	0.0	2	2062	739	0.5
c j	0.0	6	2062	6834	0.031
bː s	0.0	3	409	8632	0.25
ŋ s	0.0	7	2282	8632	0.016
dː k	0.0	3	635	5894	0.25
r ɲ	0.0	9	10914	3151	0.004
l ɟ	0.0	13	14920	4922	0.0
k wː	0.0	1	5894	74	1.0
j r	0.0	13	6834	10914	0.0
m x	0.0	10	11247	3940	0.002
n sː	0.0	4	14846	498	0.125
n m	0.0	19	14846	11247	0.0
d j	0.0	11	8211	6834	0.001
ɲ n	0.0	10	3151	14846	0.002
q dː	0.0	1	739	635	1.0
d c	0.0	6	8211	2062	0.031
l c	0.0	8	14920	2062	0.008
cː r	0.0	3	407	10914	0.25
l xː	0.0	1	14920	34	1.0
m bː	0.0	3	11247	409	0.25
gː t	0.0	5	1077	12130	0.062
pː r	0.0	4	787	10914	0.125
ɟ f	0.0	6	4922	4000	0.031
jː x	0.0	1	147	3940	1.0
ɟ l	0.0	11	4922	14920	0.001
j ɴ	0.0	1	6834	89	1.0
j b	0.0	9	6834	7231	0.004
lː n	0.0	5	1050	14846	0.062
d l	0.0	14	8211	14920	0.0
nː n	0.0	4	676	14846	0.125
n b	0.0	13	14846	7231	0.0
d m	0.0	12	8211	11247	0.0
w x	0.0	6	5937	3940	0.031
k b	0.0	8	5894	7231	0.008
sː t	0.0	3	498	12130	0.25
r ŋ	0.0	6	10914	2282	0.031
x s	0.0	7	3940	8632	0.016
x q	0.0	2	3940	739	0.5
sː w	0.0	2	498	5937	0.5
w c	0.0	4	5937	2062	0.125
t p	0.0	6	12130	2364	0.031
j w	0.0	7	6834	5937	0.016
kː ŋ	0.0	2	1496	2282	0.5
jː k	0.0	1	147	5894	1.0
qː t	0.0	1	72	12130	1.0
k n	0.0	10	5894	14846	0.002
x r	0.0	7	3940	10914	0.016
cː s	0.0	2	407	8632	0.5
t wː	0.0	1	12130	74	1.0
rː k	0.0	1	154	5894	1.0
c m	0.0	5	2062	11247	0.062
b c	0.0	4	7231	2062	0.125
k f	0.0	5	5894	4000	0.062
s f	0.0	6	8632	4000	0.031
dː g	0.0	2	635	6050	0.5
k w	0.0	6	5894	5937	0.031
lː l	0.0	4	1050	14920	0.125
l p	0.0	6	14920	2364	0.031
ɟ b	0.0	6	4922	7231	0.031
g k	0.0	6	6050	5894	0.031
t c	0.0	5	12130	2062	0.062
nː w	0.0	2	676	5937	0.5
lː s	0.0	3	1050	8632	0.25
b j	0.0	7	7231	6834	0.016
p j	0.0	4	2364	6834	0.125
d g	0.0	7	8211	6050	0.016
g d	0.0	7	6050	8211	0.016
kː r	0.0	4	1496	10914	0.125
m ŋ	0.0	5	11247	2282	0.062
k m	0.0	8	5894	11247	0.008
m g	0.0	8	11247	6050	0.008
lː lː	0.0	1	1050	1050	1.0
ŋ t	0.0	5	2282	12130	0.062
s d	0.0	8	8632	8211	0.008
c s	0.0	4	2062	8632	0.125
b rː	0.0	1	7231	154	1.0
rː b	0.0	1	154	7231	1.0
bː r	0.0	2	409	10914	0.5
k j	0.0	6	5894	6834	0.031
w j	0.0	6	5937	6834	0.031
t m	0.0	11	12130	11247	0.001
f b	0.0	5	4000	7231	0.062
ɲ k	0.0	4	3151	5894	0.125
ŋ c	0.0	2	2282	2062	0.5
w b	0.0	6	5937	7231	0.031
p d	0.0	4	2364	8211	0.125
g b	0.0	6	6050	7231	0.031
c p	0.0	2	2062	2364	0.5
q n	0.0	3	739	14846	0.25
cː t	0.0	2	407	12130	0.5
bː t	0.0	2	409	12130	0.5
c dː	0.0	1	2062	635	1.0
n ɴ	0.0	1	14846	89	1.0
t f	0.0	6	12130	4000	0.031
l ŋ	0.0	5	14920	2282	0.062
sː m	0.0	2	498	11247	0.5
m ɲ	0.0	5	11247	3151	0.062
l fː	0.0	1	14920	96	1.0
s g	0.0	6	8632	6050	0.031
p dː	0.0	1	2364	635	1.0
ŋ w	0.0	3	2282	5937	0.25
q d	0.0	2	739	8211	0.5
nː ŋ	0.0	1	676	2282	1.0
t d	0.0	8	12130	8211	0.008
lː w	0.0	2	1050	5937	0.5
q s	0.0	2	739	8632	0.5
r jː	0.0	1	10914	147	1.0
d ɟː	0.0	1	8211	196	1.0
pː c	0.0	1	787	2062	1.0
cː f	0.0	1	407	4000	1.0
q ŋ	0.0	1	739	2282	1.0
s ɟ	0.0	5	8632	4922	0.062
b k	0.0	5	7231	5894	0.062
dː r	0.0	2	635	10914	0.5
gː j	0.0	2	1077	6834	0.5
sː l	0.0	2	498	14920	0.5
rː t	0.0	1	154	12130	1.0
c d	0.0	3	2062	8211	0.25
d n	0.0	8	8211	14846	0.008
n r	0.0	9	14846	10914	0.004
c x	0.0	2	2062	3940	0.5
nː t	0.0	2	676	12130	0.5
m q	0.0	2	11247	739	0.5
g ɲ	0.0	3	6050	3151	0.25
r ɟː	0.0	1	10914	196	1.0
d p	0.0	3	8211	2364	0.25
s ŋ	0.0	3	8632	2282	0.25
m ɟː	0.0	1	11247	196	1.0
m ɟ	0.0	5	11247	4922	0.062
gː c	0.0	1	1077	2062	1.0
k g	0.0	4	5894	6050	0.125
kː kː	0.0	1	1496	1496	1.0
ŋ x	0.0	2	2282	3940	0.5
x ŋ	0.0	2	3940	2282	0.5
rː n	0.0	1	154	14846	1.0
dː n	0.0	2	635	14846	0.5
ɟː t	0.0	1	196	12130	1.0
t ɟ	0.0	5	12130	4922	0.062
lː ŋ	0.0	1	1050	2282	1.0
ɲ b	0.0	3	3151	7231	0.25
ɲː n	0.0	1	171	14846	1.0
k x	0.0	3	5894	3940	0.25
m w	0.0	5	11247	5937	0.062
bː j	0.0	1	409	6834	1.0
ɟ ŋ	0.0	2	4922	2282	0.5
ɟ p	0.0	2	4922	2364	0.5
sː k	0.0	1	498	5894	1.0
lː m	0.0	2	1050	11247	0.5
q f	0.0	1	739	4000	1.0
j x	0.0	3	6834	3940	0.25
k d	0.0	4	5894	8211	0.125
mː j	0.0	1	445	6834	1.0
d w	0.0	4	8211	5937	0.125
ɲ f	0.0	2	3151	4000	0.5
f ɲ	0.0	2	4000	3151	0.5
lː t	0.0	2	1050	12130	0.5
d x	0.0	3	8211	3940	0.25
sː b	0.0	1	498	7231	1.0
d f	0.0	3	8211	4000	0.25
d b	0.0	4	8211	7231	0.125
c b	0.0	2	2062	7231	0.5
dː w	0.0	1	635	5937	1.0
mː s	0.0	1	445	8632	1.0
j ŋ	0.0	2	6834	2282	0.5
b ɟ	0.0	3	7231	4922	0.25
g nː	0.0	1	6050	676	1.0
p b	0.0	2	2364	7231	0.5
dː j	0.0	1	635	6834	1.0
g q	0.0	1	6050	739	1.0
q g	0.0	1	739	6050	1.0
ɟ d	0.0	3	4922	8211	0.25
nː j	0.0	1	676	6834	1.0
ɲ g	0.0	2	3151	6050	0.5
ɟ x	0.0	2	4922	3940	0.5
x ɟ	0.0	2	3940	4922	0.5
q j	0.0	1	739	6834	1.0
j q	0.0	1	6834	739	1.0
tː w	0.0	1	890	5937	1.0
gː ɟ	0.0	1	1077	4922	1.0
t x	0.0	3	12130	3940	0.25
b q	0.0	1	7231	739	1.0
pː j	0.0	1	787	6834	1.0
j ɲ	0.0	2	6834	3151	0.5
tː g	0.0	1	890	6050	1.0
r sː	0.0	1	10914	498	1.0
pː b	0.0	1	787	7231	1.0
b pː	0.0	1	7231	787	1.0
cː n	0.0	1	407	14846	1.0
f g	0.0	2	4000	6050	0.5
bː n	0.0	1	409	14846	1.0
tː j	0.0	1	890	6834	1.0
k gː	0.0	1	5894	1077	1.0
tː b	0.0	1	890	7231	1.0
gː g	0.0	1	1077	6050	1.0
p m	0.0	2	2364	11247	0.5
s pː	0.0	1	8632	787	1.0
j lː	0.0	1	6834	1050	1.0
ɲ ŋ	0.0	1	3151	2282	1.0
ɟ w	0.0	2	4922	5937	0.5
w ɟ	0.0	2	5937	4922	0.5
nː m	0.0	1	676	11247	1.0
tː s	0.0	1	890	8632	1.0
q r	0.0	1	739	10914	1.0
c f	0.0	1	2062	4000	1.0
q m	0.0	1	739	11247	1.0
ŋ n	0.0	2	2282	14846	0.5
n p	0.0	2	14846	2364	0.5
d gː	0.0	1	8211	1077	1.0
pː m	0.0	1	787	11247	1.0
m pː	0.0	1	11247	787	1.0
t q	0.0	1	12130	739	1.0
w g	0.0	2	5937	6050	0.5
ŋ f	0.0	1	2282	4000	1.0
f ŋ	0.0	1	4000	2282	1.0
p x	0.0	1	2364	3940	1.0
n dː	0.0	1	14846	635	1.0
f p	0.0	1	4000	2364	1.0
r tː	0.0	1	10914	890	1.0
tː m	0.0	1	890	11247	1.0
c ɟ	0.0	1	2062	4922	1.0
ɟ c	0.0	1	4922	2062	1.0
l r	0.0	4	14920	10914	0.125
kː j	0.0	1	1496	6834	1.0
j g	0.0	2	6834	6050	0.5
b w	0.0	2	7231	5937	0.5
kː b	0.0	1	1496	7231	1.0
ŋ ɟ	0.0	1	2282	4922	1.0
p ɟ	0.0	1	2364	4922	1.0
n ɲ	0.0	2	14846	3151	0.5
k c	0.0	1	5894	2062	1.0
kː d	0.0	1	1496	8211	1.0
x ɲ	0.0	1	3940	3151	1.0
c g	0.0	1	2062	6050	1.0
tː n	0.0	1	890	14846	1.0
ɟ r	0.0	2	4922	10914	0.5
g ŋ	0.0	1	6050	2282	1.0
ɟ m	0.0	2	4922	11247	0.5
p k	0.0	1	2364	5894	1.0
p w	0.0	1	2364	5937	1.0
p g	0.0	1	2364	6050	1.0
g p	0.0	1	6050	2364	1.0
ɟ ɲ	0.0	1	4922	3151	1.0
f x	0.0	1	4000	3940	1.0
x f	0.0	1	3940	4000	1.0
ŋ b	0.0	1	2282	7231	1.0
b p	0.0	1	7231	2364	1.0
ɟ n	0.0	2	4922	14846	0.5
t g	0.0	2	12130	6050	0.5
d ŋ	0.0	1	8211	2282	1.0
ŋ d	0.0	1	2282	8211	1.0
f ɟ	0.0	1	4000	4922	1.0
l kː	0.0	1	14920	1496	1.0
x w	0.0	1	3940	5937	1.0
g f	0.0	1	6050	4000	1.0
ŋ m	0.0	1	2282	11247	1.0
ɲ d	0.0	1	3151	8211	1.0
j f	0.0	1	6834	4000	1.0
b f	0.0	1	7231	4000	1.0
k ɟ	0.0	1	5894	4922	1.0
x d	0.0	1	3940	8211	1.0
ɟ j	0.0	1	4922	6834	1.0
g w	0.0	1	6050	5937	1.0
t ɲ	0.0	1	12130	3151	1.0
ɟ s	0.0	1	4922	8632	1.0
b g	0.0	1	7231	6050	1.0
l ɲ	0.0	1	14920	3151	1.0
b m	0.0	1	7231	11247	1.0
