ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
sː n	0.0	5	498	12807	0.062
g m	0.0	15	6050	9818	0.0
m r	0.0	20	9818	10914	0.0
sː s	0.0	4	498	8632	0.125
l q	0.0	6	14920	650	0.031
r ɟ	0.0	13	10914	4242	0.0
nd s	0.0	8	2039	8632	0.008
ɟː n	0.0	3	196	12807	0.25
ɲː l	0.0	3	171	14920	0.25
f s	0.0	11	4000	8632	0.001
b n	0.0	16	5802	12807	0.0
n ŋ	0.0	9	12807	1856	0.004
wː f	0.0	1	74	4000	1.0
p n	0.0	10	2364	12807	0.002
p c	0.0	4	2364	2062	0.125
m c	0.0	8	9818	2062	0.008
ɲ n	0.0	10	2471	12807	0.002
n tː	0.0	6	12807	890	0.031
ŋ s	0.0	7	1856	8632	0.016
j p	0.0	7	6834	2364	0.016
r ɲ	0.0	9	10914	2471	0.004
c q	0.0	2	2062	650	0.5
mː t	0.0	4	445	12130	0.125
n m	0.0	19	12807	9818	0.0
d c	0.0	6	6172	2062	0.031
fː l	0.0	2	96	14920	0.5
k l	0.0	15	5468	14920	0.0
l ɟ	0.0	13	14920	4242	0.0
nd l	0.0	9	2039	14920	0.004
cː l	0.0	4	407	14920	0.125
dː k	0.0	3	635	5468	0.25
m x	0.0	10	9818	3940	0.002
x m	0.0	10	3940	9818	0.002
j mb	0.0	5	6834	1429	0.062
c j	0.0	6	2062	6834	0.031
bː s	0.0	3	409	8632	0.25
ŋk l	0.0	4	426	14920	0.125
n sː	0.0	4	12807	498	0.125
k wː	0.0	1	5468	74	1.0
q dː	0.0	1	650	635	1.0
n b	0.0	13	12807	5802	0.0
j r	0.0	13	6834	10914	0.0
m bː	0.0	3	9818	409	0.25
ɟ f	0.0	6	4242	4000	0.031
l c	0.0	8	14920	2062	0.008
j b	0.0	9	6834	5802	0.004
cː r	0.0	3	407	10914	0.25
k b	0.0	8	5468	5802	0.008
l xː	0.0	1	14920	34	1.0
gː t	0.0	5	1077	12130	0.062
ɟ l	0.0	11	4242	14920	0.001
pː r	0.0	4	787	10914	0.125
lː n	0.0	5	1050	12807	0.062
ɴq g	0.0	1	89	6050	1.0
nː n	0.0	4	676	12807	0.125
r ŋ	0.0	6	10914	1856	0.031
jː x	0.0	1	147	3940	1.0
j ɴq	0.0	1	6834	89	1.0
x q	0.0	2	3940	650	0.5
w x	0.0	6	5937	3940	0.031
d j	0.0	8	6172	6834	0.008
sː t	0.0	3	498	12130	0.25
ɟ b	0.0	6	4242	5802	0.031
mb t	0.0	5	1429	12130	0.062
x s	0.0	7	3940	8632	0.016
kː ŋ	0.0	2	1496	1856	0.5
k n	0.0	10	5468	12807	0.002
m ŋ	0.0	5	9818	1856	0.062
sː w	0.0	2	498	5937	0.5
b c	0.0	4	5802	2062	0.125
g d	0.0	7	6050	6172	0.016
w c	0.0	4	5937	2062	0.125
t p	0.0	6	12130	2364	0.031
jː k	0.0	1	147	5468	1.0
c m	0.0	5	2062	9818	0.062
j w	0.0	7	6834	5937	0.016
s d	0.0	8	8632	6172	0.008
rː k	0.0	1	154	5468	1.0
ɲ k	0.0	4	2471	5468	0.125
qː t	0.0	1	72	12130	1.0
x r	0.0	7	3940	10914	0.016
cː s	0.0	2	407	8632	0.5
ŋk c	0.0	1	426	2062	1.0
b rː	0.0	1	5802	154	1.0
rː b	0.0	1	154	5802	1.0
t wː	0.0	1	12130	74	1.0
ŋ t	0.0	5	1856	12130	0.062
k w	0.0	6	5468	5937	0.031
p d	0.0	4	2364	6172	0.125
g k	0.0	6	6050	5468	0.031
m g	0.0	8	9818	6050	0.008
f b	0.0	5	4000	5802	0.062
d m	0.0	8	6172	9818	0.008
ŋ c	0.0	2	1856	2062	0.5
w b	0.0	6	5937	5802	0.031
s f	0.0	6	8632	4000	0.031
dː g	0.0	2	635	6050	0.5
nd ɟ	0.0	3	2039	4242	0.25
m ɲ	0.0	5	9818	2471	0.062
g b	0.0	6	6050	5802	0.031
lː l	0.0	4	1050	14920	0.125
l p	0.0	6	14920	2364	0.031
t m	0.0	11	12130	9818	0.001
t c	0.0	5	12130	2062	0.062
q d	0.0	2	650	6172	0.5
nː w	0.0	2	676	5937	0.5
lː s	0.0	3	1050	8632	0.25
p j	0.0	4	2364	6834	0.125
kː r	0.0	4	1496	10914	0.125
d g	0.0	6	6172	6050	0.031
k j	0.0	6	5468	6834	0.031
b j	0.0	6	5802	6834	0.031
lː lː	0.0	1	1050	1050	1.0
l ŋ	0.0	5	14920	1856	0.062
c s	0.0	4	2062	8632	0.125
bː r	0.0	2	409	10914	0.5
pː n	0.0	3	787	12807	0.25
w j	0.0	6	5937	6834	0.031
n ɴq	0.0	1	12807	89	1.0
t d	0.0	8	12130	6172	0.008
q ŋ	0.0	1	650	1856	1.0
d ɟː	0.0	1	6172	196	1.0
c p	0.0	2	2062	2364	0.5
sː m	0.0	2	498	9818	0.5
ŋ w	0.0	3	1856	5937	0.25
cː t	0.0	2	407	12130	0.5
bː t	0.0	2	409	12130	0.5
nː ŋ	0.0	1	676	1856	1.0
c dː	0.0	1	2062	635	1.0
q nd	0.0	1	650	2039	1.0
t f	0.0	6	12130	4000	0.031
k f	0.0	4	5468	4000	0.125
q s	0.0	2	650	8632	0.5
c d	0.0	3	2062	6172	0.25
l fː	0.0	1	14920	96	1.0
s g	0.0	6	8632	6050	0.031
s ɟ	0.0	5	8632	4242	0.062
k m	0.0	6	5468	9818	0.031
p dː	0.0	1	2364	635	1.0
nd j	0.0	3	2039	6834	0.25
lː w	0.0	2	1050	5937	0.5
ɲ b	0.0	3	2471	5802	0.25
m q	0.0	2	9818	650	0.5
r jː	0.0	1	10914	147	1.0
d p	0.0	3	6172	2364	0.25
pː c	0.0	1	787	2062	1.0
cː f	0.0	1	407	4000	1.0
g ɲ	0.0	3	6050	2471	0.25
m ɟ	0.0	5	9818	4242	0.062
ɲɟ ɲ	0.0	1	680	2471	1.0
ŋk f	0.0	1	426	4000	1.0
n r	0.0	9	12807	10914	0.004
dː r	0.0	2	635	10914	0.5
r mb	0.0	3	10914	1429	0.25
s ŋ	0.0	3	8632	1856	0.25
ŋ x	0.0	2	1856	3940	0.5
x ŋ	0.0	2	3940	1856	0.5
gː j	0.0	2	1077	6834	0.5
sː l	0.0	2	498	14920	0.5
rː t	0.0	1	154	12130	1.0
m ɟː	0.0	1	9818	196	1.0
lː ŋ	0.0	1	1050	1856	1.0
ɟ ŋ	0.0	2	4242	1856	0.5
rː n	0.0	1	154	12807	1.0
b k	0.0	4	5802	5468	0.125
nd x	0.0	2	2039	3940	0.5
c x	0.0	2	2062	3940	0.5
dː n	0.0	2	635	12807	0.5
mb n	0.0	3	1429	12807	0.25
nː t	0.0	2	676	12130	0.5
t ɟ	0.0	5	12130	4242	0.062
k g	0.0	4	5468	6050	0.125
q n	0.0	2	650	12807	0.5
d k	0.0	4	6172	5468	0.125
k d	0.0	4	5468	6172	0.125
r ɟː	0.0	1	10914	196	1.0
ɲː n	0.0	1	171	12807	1.0
gː c	0.0	1	1077	2062	1.0
nd m	0.0	3	2039	9818	0.25
kː kː	0.0	1	1496	1496	1.0
d w	0.0	4	6172	5937	0.125
m w	0.0	5	9818	5937	0.062
ɟː t	0.0	1	196	12130	1.0
k x	0.0	3	5468	3940	0.25
ɲ f	0.0	2	2471	4000	0.5
f ɲ	0.0	2	4000	2471	0.5
ɟ p	0.0	2	4242	2364	0.5
lː m	0.0	2	1050	9818	0.5
g ŋk	0.0	1	6050	426	1.0
q f	0.0	1	650	4000	1.0
ŋ mb	0.0	1	1856	1429	1.0
x ɲɟ	0.0	1	3940	680	1.0
sː k	0.0	1	498	5468	1.0
b ɟ	0.0	3	5802	4242	0.25
d f	0.0	3	6172	4000	0.25
bː j	0.0	1	409	6834	1.0
sː b	0.0	1	498	5802	1.0
ɟ d	0.0	3	4242	6172	0.25
nd mb	0.0	1	2039	1429	1.0
nd b	0.0	2	2039	5802	0.5
c b	0.0	2	2062	5802	0.5
j x	0.0	3	6834	3940	0.25
mː j	0.0	1	445	6834	1.0
kː nd	0.0	1	1496	2039	1.0
d nd	0.0	2	6172	2039	0.5
j ŋ	0.0	2	6834	1856	0.5
lː t	0.0	2	1050	12130	0.5
p b	0.0	2	2364	5802	0.5
d l	0.0	5	6172	14920	0.062
ɲ g	0.0	2	2471	6050	0.5
dː w	0.0	1	635	5937	1.0
b q	0.0	1	5802	650	1.0
nd ŋ	0.0	1	2039	1856	1.0
mː s	0.0	1	445	8632	1.0
g q	0.0	1	6050	650	1.0
g nː	0.0	1	6050	676	1.0
ɟ x	0.0	2	4242	3940	0.5
x ɟ	0.0	2	3940	4242	0.5
j ɲ	0.0	2	6834	2471	0.5
dː j	0.0	1	635	6834	1.0
q j	0.0	1	650	6834	1.0
j q	0.0	1	6834	650	1.0
pː b	0.0	1	787	5802	1.0
b pː	0.0	1	5802	787	1.0
gː ɟ	0.0	1	1077	4242	1.0
ɲ ŋ	0.0	1	2471	1856	1.0
nː j	0.0	1	676	6834	1.0
d n	0.0	4	6172	12807	0.125
tː b	0.0	1	890	5802	1.0
cː n	0.0	1	407	12807	1.0
bː n	0.0	1	409	12807	1.0
tː w	0.0	1	890	5937	1.0
t x	0.0	3	12130	3940	0.25
pː j	0.0	1	787	6834	1.0
tː g	0.0	1	890	6050	1.0
r sː	0.0	1	10914	498	1.0
n ŋk	0.0	1	12807	426	1.0
x mb	0.0	1	3940	1429	1.0
p m	0.0	2	2364	9818	0.5
k gː	0.0	1	5468	1077	1.0
ŋ n	0.0	2	1856	12807	0.5
f g	0.0	2	4000	6050	0.5
tː j	0.0	1	890	6834	1.0
ɟ w	0.0	2	4242	5937	0.5
w ɟ	0.0	2	5937	4242	0.5
q m	0.0	1	650	9818	1.0
gː g	0.0	1	1077	6050	1.0
nd n	0.0	2	2039	12807	0.5
nː m	0.0	1	676	9818	1.0
d gː	0.0	1	6172	1077	1.0
s pː	0.0	1	8632	787	1.0
q r	0.0	1	650	10914	1.0
j lː	0.0	1	6834	1050	1.0
ŋ f	0.0	1	1856	4000	1.0
f ŋ	0.0	1	4000	1856	1.0
n p	0.0	2	12807	2364	0.5
tː s	0.0	1	890	8632	1.0
pː m	0.0	1	787	9818	1.0
m pː	0.0	1	9818	787	1.0
mb k	0.0	1	1429	5468	1.0
ŋ ɟ	0.0	1	1856	4242	1.0
t q	0.0	1	12130	650	1.0
n dː	0.0	1	12807	635	1.0
c f	0.0	1	2062	4000	1.0
b w	0.0	2	5802	5937	0.5
kː b	0.0	1	1496	5802	1.0
n ɲɟ	0.0	1	12807	680	1.0
ɲɟ n	0.0	1	680	12807	1.0
tː m	0.0	1	890	9818	1.0
c ɟ	0.0	1	2062	4242	1.0
ɟ c	0.0	1	4242	2062	1.0
d b	0.0	2	6172	5802	0.5
w g	0.0	2	5937	6050	0.5
kː d	0.0	1	1496	6172	1.0
p x	0.0	1	2364	3940	1.0
f p	0.0	1	4000	2364	1.0
r tː	0.0	1	10914	890	1.0
mb j	0.0	1	1429	6834	1.0
p ɟ	0.0	1	2364	4242	1.0
l r	0.0	4	14920	10914	0.125
kː j	0.0	1	1496	6834	1.0
j g	0.0	2	6834	6050	0.5
ɟ m	0.0	2	4242	9818	0.5
ɲ ɟ	0.0	1	2471	4242	1.0
ŋ b	0.0	1	1856	5802	1.0
tː n	0.0	1	890	12807	1.0
ŋ d	0.0	1	1856	6172	1.0
ɟ r	0.0	2	4242	10914	0.5
mb s	0.0	1	1429	8632	1.0
nd g	0.0	1	2039	6050	1.0
c g	0.0	1	2062	6050	1.0
p k	0.0	1	2364	5468	1.0
b p	0.0	1	5802	2364	1.0
p w	0.0	1	2364	5937	1.0
p g	0.0	1	2364	6050	1.0
g p	0.0	1	6050	2364	1.0
ɲ d	0.0	1	2471	6172	1.0
f x	0.0	1	4000	3940	1.0
x f	0.0	1	3940	4000	1.0
f ɟ	0.0	1	4000	4242	1.0
t g	0.0	2	12130	6050	0.5
m nd	0.0	1	9818	2039	1.0
l mb	0.0	1	14920	1429	1.0
l kː	0.0	1	14920	1496	1.0
k ɟ	0.0	1	5468	4242	1.0
b f	0.0	1	5802	4000	1.0
x w	0.0	1	3940	5937	1.0
g f	0.0	1	6050	4000	1.0
d x	0.0	1	6172	3940	1.0
x d	0.0	1	3940	6172	1.0
j f	0.0	1	6834	4000	1.0
ɟ j	0.0	1	4242	6834	1.0
t ɲ	0.0	1	12130	2471	1.0
l nd	0.0	1	14920	2039	1.0
n ɲ	0.0	1	12807	2471	1.0
b g	0.0	1	5802	6050	1.0
g w	0.0	1	6050	5937	1.0
ɟ s	0.0	1	4242	8632	1.0
l ɲ	0.0	1	14920	2471	1.0
ɟ n	0.0	1	4242	12807	1.0
b m	0.0	1	5802	9818	1.0
