ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
j qʰ	0.0	32	8867	564	0.0
j ʎ	0.0	45	8867	1253	0.0
r s	0.0	75	8980	3759	0.0
r p	0.0	76	8980	3903	0.0
n k'	0.0	24	11768	341	0.0
t r	0.0	125	12282	8980	0.0
n j	0.0	119	11768	8867	0.0
n h	0.0	45	11768	1299	0.0
m p'	0.0	13	5678	230	0.0
j kʰ	0.0	13	8867	149	0.0
m p	0.0	50	5678	3903	0.0
q ʎ	0.0	24	4108	1253	0.0
b l	0.0	8	377	1610	0.008
w r	0.0	48	2669	8980	0.0
j g	0.0	11	8867	149	0.001
q h	0.0	22	4108	1299	0.0
n f	0.0	10	11768	101	0.002
s m	0.0	41	3759	5678	0.0
ʃ kʰ	0.0	10	9198	149	0.002
m m	0.0	48	5678	5678	0.0
q n	0.0	55	4108	11768	0.0
q qʰ	0.0	12	4108	564	0.0
g r	0.0	9	149	8980	0.004
n ʎ	0.0	29	11768	1253	0.0
s n	0.0	50	3759	11768	0.0
j f	0.0	7	8867	101	0.016
w qʰ	0.0	9	2669	564	0.004
q b	0.0	9	4108	377	0.004
s qʰ	0.0	10	3759	564	0.002
j pʰ	0.0	7	8867	120	0.016
r pʰ	0.0	7	8980	120	0.016
j d	0.0	8	8867	164	0.008
r q	0.0	40	8980	4108	0.0
s f	0.0	4	3759	101	0.125
q j	0.0	39	4108	8867	0.0
s p'	0.0	6	3759	230	0.031
k t	0.0	72	11186	12282	0.0
n g	0.0	8	11768	149	0.008
l p	0.0	15	1610	3903	0.0
s j	0.0	32	3759	8867	0.0
s h	0.0	12	3759	1299	0.0
t n	0.0	65	12282	11768	0.0
r k	0.0	51	8980	11186	0.0
f l	0.0	2	101	1610	0.5
s tʰ	0.0	1	3759	12	1.0
ʃ' ʎ	0.0	3	324	1253	0.25
q t'	0.0	5	4108	276	0.062
ʃʰ h	0.0	1	35	1299	1.0
j q'	0.0	8	8867	334	0.008
l pʰ	0.0	2	1610	120	0.5
l s	0.0	11	1610	3759	0.001
q pʰ	0.0	3	4108	120	0.25
s ʎ	0.0	9	3759	1253	0.004
q q	0.0	17	4108	4108	0.0
s w	0.0	13	3759	2669	0.0
j ʃ	0.0	37	8867	9198	0.0
k n	0.0	47	11186	11768	0.0
s t'	0.0	4	3759	276	0.125
q g	0.0	3	4108	149	0.25
r b	0.0	7	8980	377	0.016
q d	0.0	3	4108	164	0.25
s q'	0.0	4	3759	334	0.125
q l	0.0	9	4108	1610	0.004
r q'	0.0	6	8980	334	0.031
l r	0.0	13	1610	8980	0.0
n pʰ	0.0	4	11768	120	0.125
s b	0.0	4	3759	377	0.125
r d	0.0	4	8980	164	0.125
f r	0.0	3	101	8980	0.25
q p'	0.0	3	4108	230	0.25
w m	0.0	12	2669	5678	0.0
l k	0.0	13	1610	11186	0.0
r n	0.0	31	8980	11768	0.0
l m	0.0	9	1610	5678	0.004
w l	0.0	6	2669	1610	0.031
r k'	0.0	5	8980	341	0.062
p l	0.0	7	3903	1610	0.016
r p'	0.0	4	8980	230	0.125
w h	0.0	5	2669	1299	0.062
n tʰ	0.0	1	11768	12	1.0
t tʰ	0.0	1	12282	12	1.0
l n	0.0	11	1610	11768	0.001
l f	0.0	1	1610	101	1.0
d r	0.0	3	164	8980	0.25
n l	0.0	10	11768	1610	0.002
x t	0.0	1	17	12282	1.0
r l	0.0	8	8980	1610	0.008
s l	0.0	5	3759	1610	0.062
m s	0.0	9	5678	3759	0.004
w f	0.0	1	2669	101	1.0
k l	0.0	8	11186	1610	0.008
ʎ p'	0.0	1	1253	230	1.0
w k	0.0	10	2669	11186	0.002
w pʰ	0.0	1	2669	120	1.0
r h	0.0	6	8980	1299	0.031
q k'	0.0	2	4108	341	0.5
p r	0.0	10	3903	8980	0.002
w kʰ	0.0	1	2669	149	1.0
q f	0.0	1	4108	101	1.0
k' ʎ	0.0	1	341	1253	1.0
q' h	0.0	1	334	1299	1.0
k r	0.0	15	11186	8980	0.0
pʰ s	0.0	1	120	3759	1.0
l q'	0.0	1	1610	334	1.0
s g	0.0	1	3759	149	1.0
l b	0.0	1	1610	377	1.0
w p'	0.0	1	2669	230	1.0
w p	0.0	4	2669	3903	0.125
k s	0.0	8	11186	3759	0.008
w t	0.0	7	2669	12282	0.016
m k	0.0	9	5678	11186	0.004
w w	0.0	3	2669	2669	0.25
w q'	0.0	1	2669	334	1.0
l j	0.0	4	1610	8867	0.125
r f	0.0	1	8980	101	1.0
ʃ' n	0.0	2	324	11768	0.5
h n	0.0	4	1299	11768	0.125
ʃ k	0.0	10	9198	11186	0.002
l w	0.0	2	1610	2669	0.5
k w	0.0	5	11186	2669	0.062
r j	0.0	7	8980	8867	0.016
kʰ n	0.0	1	149	11768	1.0
d k	0.0	1	164	11186	1.0
m h	0.0	2	5678	1299	0.5
m q'	0.0	1	5678	334	1.0
w n	0.0	4	2669	11768	0.125
r t'	0.0	1	8980	276	1.0
w s	0.0	2	2669	3759	0.5
k m	0.0	5	11186	5678	0.062
w j	0.0	3	2669	8867	0.25
p t	0.0	4	3903	12282	0.125
m qʰ	0.0	1	5678	564	1.0
k q'	0.0	1	11186	334	1.0
ʃ' t	0.0	1	324	12282	1.0
m n	0.0	4	5678	11768	0.125
r qʰ	0.0	1	8980	564	1.0
m ʎ	0.0	1	5678	1253	1.0
k k	0.0	4	11186	11186	0.125
m l	0.0	1	5678	1610	1.0
k j	0.0	3	11186	8867	0.25
r ʎ	0.0	1	8980	1253	1.0
t q	0.0	2	12282	4108	0.5
p s	0.0	1	3903	3759	1.0
m w	0.0	1	5678	2669	1.0
p p	0.0	1	3903	3903	1.0
t k	0.0	3	12282	11186	0.25
h t	0.0	1	1299	12282	1.0
m t	0.0	2	5678	12282	0.5
ʃ w	0.0	1	9198	2669	1.0
ʃ n	0.0	2	9198	11768	0.5
t w	0.0	1	12282	2669	1.0
p j	0.0	1	3903	8867	1.0
t t	0.0	2	12282	12282	0.5
p k	0.0	1	3903	11186	1.0
t s	0.0	1	12282	3759	1.0
m r	0.0	1	5678	8980	1.0
ʃ j	0.0	1	9198	8867	1.0
k ʃ	0.0	1	11186	9198	1.0
ʃ t	0.0	1	9198	12282	1.0
