ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
l ʁ	0.0	333	70633	56847	0.0
d b	0.0	113	29045	16819	0.0
j d	0.0	105	14780	29045	0.0
l ʃ	0.0	132	70633	9743	0.0
ʁ g	0.0	96	56847	6587	0.0
ʃ f	0.0	58	9743	14088	0.0
t ʒ	0.0	134	63158	11663	0.0
l z	0.0	99	70633	5816	0.0
d d	0.0	138	29045	29045	0.0
m f	0.0	102	34568	14088	0.0
ʃ l	0.0	121	9743	70633	0.0
ʃ d	0.0	74	9743	29045	0.0
ʃ s	0.0	104	9743	57718	0.0
s s	0.0	250	57718	57718	0.0
l n	0.0	174	70633	22955	0.0
d f	0.0	83	29045	14088	0.0
ʒ ɥ	0.0	27	11663	3778	0.0
v p	0.0	121	27122	34806	0.0
b d	0.0	87	16819	29045	0.0
k k	0.0	153	39285	39285	0.0
m n	0.0	109	34568	22955	0.0
m k	0.0	138	34568	39285	0.0
z s	0.0	66	5816	57718	0.0
k p	0.0	127	39285	34806	0.0
s f	0.0	97	57718	14088	0.0
l g	0.0	70	70633	6587	0.0
d ʒ	0.0	58	29045	11663	0.0
d ʃ	0.0	53	29045	9743	0.0
ʒ ʁ	0.0	81	11663	56847	0.0
l ʒ	0.0	90	70633	11663	0.0
v d	0.0	88	27122	29045	0.0
ʃ m	0.0	57	9743	34568	0.0
v t	0.0	128	27122	63158	0.0
d z	0.0	40	29045	5816	0.0
k f	0.0	71	39285	14088	0.0
p s	0.0	135	34806	57718	0.0
m ʃ	0.0	54	34568	9743	0.0
s b	0.0	90	57718	16819	0.0
z p	0.0	40	5816	34806	0.0
t v	0.0	111	63158	27122	0.0
ŋ b	0.0	3	76	16819	0.25
n ʒ	0.0	43	22955	11663	0.0
ɲ l	0.0	14	411	70633	0.0
ʒ s	0.0	66	11663	57718	0.0
f ɥ	0.0	18	14088	3778	0.0
m v	0.0	75	34568	27122	0.0
d j	0.0	49	29045	14780	0.0
ɲ d	0.0	8	411	29045	0.008
ʁ ʁ	0.0	126	56847	56847	0.0
t g	0.0	44	63158	6587	0.0
ɲ p	0.0	8	411	34806	0.008
ʒ k	0.0	45	11663	39285	0.0
j p	0.0	47	14780	34806	0.0
s ʁ	0.0	116	57718	56847	0.0
m ʒ	0.0	40	34568	11663	0.0
v k	0.0	65	27122	39285	0.0
j l	0.0	60	14780	70633	0.0
ʒ b	0.0	26	11663	16819	0.0
p f	0.0	41	34806	14088	0.0
t ɥ	0.0	28	63158	3778	0.0
m ʁ	0.0	80	34568	56847	0.0
k n	0.0	54	39285	22955	0.0
j k	0.0	43	14780	39285	0.0
j t	0.0	54	14780	63158	0.0
ɲ t	0.0	9	411	63158	0.004
ʃ ʃ	0.0	17	9743	9743	0.0
z b	0.0	17	5816	16819	0.0
v s	0.0	68	27122	57718	0.0
n ʁ	0.0	62	22955	56847	0.0
d v	0.0	48	29045	27122	0.0
ɲ f	0.0	4	411	14088	0.125
b ʒ	0.0	23	16819	11663	0.0
v m	0.0	47	27122	34568	0.0
b p	0.0	37	16819	34806	0.0
f j	0.0	22	14088	14780	0.0
z t	0.0	29	5816	63158	0.0
p d	0.0	48	34806	29045	0.0
j m	0.0	34	14780	34568	0.0
g d	0.0	20	6587	29045	0.0
ɲ s	0.0	7	411	57718	0.016
d n	0.0	37	29045	22955	0.0
j s	0.0	41	14780	57718	0.0
n n	0.0	32	22955	22955	0.0
f d	0.0	27	14088	29045	0.0
v n	0.0	32	27122	22955	0.0
s ʒ	0.0	33	57718	11663	0.0
ʁ z	0.0	22	56847	5816	0.0
s g	0.0	23	57718	6587	0.0
j ʃ	0.0	14	14780	9743	0.0
z ʒ	0.0	9	5816	11663	0.004
ɲ m	0.0	4	411	34568	0.125
k j	0.0	25	39285	14780	0.0
p p	0.0	36	34806	34806	0.0
ʒ ʒ	0.0	12	11663	11663	0.0
d g	0.0	14	29045	6587	0.0
g ɥ	0.0	5	6587	3778	0.062
b s	0.0	31	16819	57718	0.0
s v	0.0	37	57718	27122	0.0
j v	0.0	18	14780	27122	0.0
z f	0.0	8	5816	14088	0.008
s n	0.0	32	57718	22955	0.0
f k	0.0	20	14088	39285	0.0
ʃ ʒ	0.0	9	9743	11663	0.004
b k	0.0	21	16819	39285	0.0
f p	0.0	18	14088	34806	0.0
ʒ n	0.0	13	11663	22955	0.0
ʃ b	0.0	10	9743	16819	0.002
p ʒ	0.0	15	34806	11663	0.0
ʃ n	0.0	11	9743	22955	0.001
ʒ g	0.0	6	11663	6587	0.031
b m	0.0	16	16819	34568	0.0
f t	0.0	19	14088	63158	0.0
f s	0.0	18	14088	57718	0.0
b ɥ	0.0	5	16819	3778	0.062
j f	0.0	9	14780	14088	0.004
p k	0.0	23	34806	39285	0.0
v ʒ	0.0	11	27122	11663	0.001
p m	0.0	21	34806	34568	0.0
b b	0.0	10	16819	16819	0.002
ŋ k	0.0	1	76	39285	1.0
v v	0.0	15	27122	27122	0.0
k b	0.0	14	39285	16819	0.0
ʒ j	0.0	7	11663	14780	0.016
k v	0.0	17	39285	27122	0.0
v b	0.0	11	27122	16819	0.001
p n	0.0	14	34806	22955	0.0
z v	0.0	6	5816	27122	0.031
ŋ s	0.0	1	76	57718	1.0
f ʒ	0.0	6	14088	11663	0.031
ʒ f	0.0	6	11663	14088	0.031
b n	0.0	9	16819	22955	0.004
z n	0.0	5	5816	22955	0.062
ʃ v	0.0	7	9743	27122	0.016
p v	0.0	13	34806	27122	0.0
j ʁ	0.0	12	14780	56847	0.0
g s	0.0	8	6587	57718	0.008
ɲ j	0.0	1	411	14780	1.0
m g	0.0	6	34568	6587	0.031
k z	0.0	6	39285	5816	0.031
j n	0.0	7	14780	22955	0.016
s ʃ	0.0	9	57718	9743	0.004
p b	0.0	9	34806	16819	0.004
b t	0.0	12	16819	63158	0.0
t z	0.0	7	63158	5816	0.016
n z	0.0	4	22955	5816	0.125
g t	0.0	7	6587	63158	0.016
g p	0.0	5	6587	34806	0.062
z ʁ	0.0	6	5816	56847	0.031
j b	0.0	5	14780	16819	0.062
v f	0.0	6	27122	14088	0.031
f m	0.0	6	14088	34568	0.031
j w	0.0	5	14780	23274	0.062
z ʃ	0.0	2	5816	9743	0.5
f b	0.0	4	14088	16819	0.125
k g	0.0	4	39285	6587	0.125
g k	0.0	4	6587	39285	0.125
v ʃ	0.0	4	27122	9743	0.125
g n	0.0	3	6587	22955	0.25
v g	0.0	3	27122	6587	0.25
j g	0.0	2	14780	6587	0.5
g m	0.0	3	6587	34568	0.25
ʒ ʃ	0.0	2	11663	9743	0.5
m ɥ	0.0	2	34568	3778	0.5
z z	0.0	1	5816	5816	1.0
ʃ ʁ	0.0	4	9743	56847	0.125
z g	0.0	1	5816	6587	1.0
f v	0.0	3	14088	27122	0.25
j ʒ	0.0	2	14780	11663	0.5
g v	0.0	2	6587	27122	0.5
b v	0.0	3	16819	27122	0.25
ʃ g	0.0	1	9743	6587	1.0
g ʃ	0.0	1	6587	9743	1.0
f n	0.0	2	14088	22955	0.5
p ʃ	0.0	2	34806	9743	0.5
g f	0.0	1	6587	14088	1.0
b g	0.0	1	16819	6587	1.0
g b	0.0	1	6587	16819	1.0
f f	0.0	1	14088	14088	1.0
p g	0.0	1	34806	6587	1.0
b f	0.0	1	16819	14088	1.0
