ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
k m	0.0	10	5513	3214	0.002
l m	0.0	9	4689	3214	0.004
f d	0.0	1	73	2563	1.0
r j	0.0	5	6115	770	0.062
f g	0.0	1	73	2682	1.0
m r	0.0	10	3214	6115	0.002
n p	0.0	8	3721	3519	0.008
ŋ j	0.0	4	4286	770	0.125
g b	0.0	6	2682	2962	0.031
t m	0.0	8	4648	3214	0.008
m f	0.0	1	3214	73	1.0
g t	0.0	7	2682	4648	0.016
ʔ s	0.0	1	65	4089	1.0
t n	0.0	8	4648	3721	0.008
f s	0.0	1	73	4089	1.0
h ɟ	0.0	3	2240	1252	0.25
l k	0.0	9	4689	5513	0.004
ŋ n	0.0	7	4286	3721	0.016
m d	0.0	5	3214	2563	0.062
t f	0.0	1	4648	73	1.0
t l	0.0	8	4648	4689	0.008
l f	0.0	1	4689	73	1.0
l s	0.0	7	4689	4089	0.016
t j	0.0	3	4648	770	0.25
b h	0.0	4	2962	2240	0.125
s n	0.0	6	4089	3721	0.031
l p	0.0	6	4689	3519	0.031
g c	0.0	3	2682	1720	0.25
s ɟ	0.0	3	4089	1252	0.25
k n	0.0	6	5513	3721	0.031
s h	0.0	4	4089	2240	0.125
h s	0.0	4	2240	4089	0.125
d h	0.0	3	2563	2240	0.25
h t	0.0	4	2240	4648	0.125
l h	0.0	4	4689	2240	0.125
g h	0.0	3	2682	2240	0.25
p c	0.0	3	3519	1720	0.25
m h	0.0	3	3214	2240	0.25
b d	0.0	3	2962	2563	0.25
p h	0.0	3	3519	2240	0.25
l c	0.0	3	4689	1720	0.25
d m	0.0	3	2563	3214	0.25
b ɟ	0.0	2	2962	1252	0.5
ɟ m	0.0	2	1252	3214	0.5
m ɟ	0.0	2	3214	1252	0.5
n w	0.0	2	3721	1137	0.5
n g	0.0	3	3721	2682	0.25
s d	0.0	3	4089	2563	0.25
ŋ w	0.0	2	4286	1137	0.5
n k	0.0	4	3721	5513	0.125
t w	0.0	2	4648	1137	0.5
j c	0.0	1	770	1720	1.0
l l	0.0	4	4689	4689	0.125
m c	0.0	2	3214	1720	0.5
ɟ w	0.0	1	1252	1137	1.0
p n	0.0	3	3519	3721	0.25
l ɟ	0.0	2	4689	1252	0.5
t b	0.0	3	4648	2962	0.25
h ɲ	0.0	1	2240	696	1.0
t k	0.0	4	4648	5513	0.125
h b	0.0	2	2240	2962	0.5
j h	0.0	1	770	2240	1.0
s c	0.0	2	4089	1720	0.5
d ɲ	0.0	1	2563	696	1.0
g j	0.0	1	2682	770	1.0
j g	0.0	1	770	2682	1.0
g m	0.0	2	2682	3214	0.5
p k	0.0	3	3519	5513	0.25
g p	0.0	2	2682	3519	0.5
l t	0.0	3	4689	4648	0.25
t h	0.0	2	4648	2240	0.5
s g	0.0	2	4089	2682	0.5
j n	0.0	1	770	3721	1.0
m n	0.0	2	3214	3721	0.5
b s	0.0	2	2962	4089	0.5
t g	0.0	2	4648	2682	0.5
s j	0.0	1	4089	770	1.0
m t	0.0	2	3214	4648	0.5
k ɲ	0.0	1	5513	696	1.0
t p	0.0	2	4648	3519	0.5
s s	0.0	2	4089	4089	0.5
r ɲ	0.0	1	6115	696	1.0
d c	0.0	1	2563	1720	1.0
ɟ n	0.0	1	1252	3721	1.0
t s	0.0	2	4648	4089	0.5
h h	0.0	1	2240	2240	1.0
l w	0.0	1	4689	1137	1.0
t ɟ	0.0	1	4648	1252	1.0
d d	0.0	1	2563	2563	1.0
d g	0.0	1	2563	2682	1.0
ɟ k	0.0	1	1252	5513	1.0
k ɟ	0.0	1	5513	1252	1.0
l r	0.0	2	4689	6115	0.5
k k	0.0	2	5513	5513	0.5
t c	0.0	1	4648	1720	1.0
n h	0.0	1	3721	2240	1.0
b b	0.0	1	2962	2962	1.0
p g	0.0	1	3519	2682	1.0
h ŋ	0.0	1	2240	4286	1.0
g n	0.0	1	2682	3721	1.0
m m	0.0	1	3214	3214	1.0
d s	0.0	1	2563	4089	1.0
g s	0.0	1	2682	4089	1.0
b n	0.0	1	2962	3721	1.0
n b	0.0	1	3721	2962	1.0
d l	0.0	1	2563	4689	1.0
b ŋ	0.0	1	2962	4286	1.0
d k	0.0	1	2563	5513	1.0
g k	0.0	1	2682	5513	1.0
n l	0.0	1	3721	4689	1.0
m k	0.0	1	3214	5513	1.0
t t	0.0	1	4648	4648	1.0
n r	0.0	1	3721	6115	1.0
k ŋ	0.0	1	5513	4286	1.0
