ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
ɢ r	0.0	80	9856	18292	0.0
r tʰʲ	0.0	25	18292	972	0.0
ʃ r	0.0	47	3550	18292	0.0
tʃʰ n	0.0	43	4972	11001	0.0
r tʲ	0.0	25	18292	1016	0.0
g ɮʲ	0.0	31	14588	2010	0.0
t rʲ	0.0	39	21340	2178	0.0
gʲ j	0.0	13	1511	3444	0.0
ɮʲ tʃʰ	0.0	18	2010	4972	0.0
ʃ ɢ	0.0	33	3550	9856	0.0
ɮʲ s	0.0	32	2010	16375	0.0
ɮʲ tʰ	0.0	29	2010	13775	0.0
m xʲ	0.0	14	6744	966	0.0
tʰ gʲ	0.0	25	13775	1511	0.0
tʰ w	0.0	43	13775	4473	0.0
tʃʰ r	0.0	51	4972	18292	0.0
w ɮʲ	0.0	16	4473	2010	0.0
pʰ tʰ	0.0	21	1127	13775	0.0
p r	0.0	50	4819	18292	0.0
rʲ tʃ	0.0	18	2178	5371	0.0
ɮʲ pʲ	0.0	6	2010	677	0.031
mʲ s	0.0	20	938	16375	0.0
r pʰ	0.0	23	18292	1127	0.0
rʲ ʃ	0.0	14	2178	3550	0.0
m x	0.0	34	6744	6836	0.0
ɮʲ tsʰ	0.0	13	2010	3375	0.0
tsʰ ɮʲ	0.0	13	3375	2010	0.0
tsʰ r	0.0	39	3375	18292	0.0
s tʲ	0.0	20	16375	1016	0.0
tʃ mʲ	0.0	11	5371	938	0.001
w x	0.0	27	4473	6836	0.0
wʲ tʃ	0.0	10	782	5371	0.002
ʃ ɮʲ	0.0	13	3550	2010	0.0
ʃ tʰʲ	0.0	9	3550	972	0.004
r pʲ	0.0	17	18292	677	0.0
t ɢ	0.0	70	21340	9856	0.0
s xʲ	0.0	19	16375	966	0.0
r rʲ	0.0	30	18292	2178	0.0
m m	0.0	32	6744	6744	0.0
w g	0.0	38	4473	14588	0.0
pʰ tʃʰ	0.0	11	1127	4972	0.001
tsʰ tʰ	0.0	31	3375	13775	0.0
ɢ ɮʲ	0.0	20	9856	2010	0.0
ʃ s	0.0	34	3550	16375	0.0
p pʲ	0.0	8	4819	677	0.008
r p	0.0	41	18292	4819	0.0
tʰ m	0.0	42	13775	6744	0.0
tʃ ɮʲ	0.0	14	5371	2010	0.0
x tʲ	0.0	11	6836	1016	0.001
x tʃ	0.0	25	6836	5371	0.0
ɮʲ ʃ	0.0	11	2010	3550	0.001
tʃʰ s	0.0	36	4972	16375	0.0
t n	0.0	61	21340	11001	0.0
x tsʰ	0.0	19	6836	3375	0.0
x tʃʰ	0.0	23	6836	4972	0.0
tʰ tʃʰ	0.0	32	13775	4972	0.0
w gʲ	0.0	10	4473	1511	0.002
ʃ n	0.0	24	3550	11001	0.0
rʲ tʰ	0.0	21	2178	13775	0.0
x p	0.0	22	6836	4819	0.0
w tʲ	0.0	8	4473	1016	0.008
tʰ t	0.0	64	13775	21340	0.0
tʃ g	0.0	33	5371	14588	0.0
χ n	0.0	36	8846	11001	0.0
ɮʲ mʲ	0.0	5	2010	938	0.062
tsʰ w	0.0	14	3375	4473	0.0
pʰ ɢ	0.0	12	1127	9856	0.0
m nʲ	0.0	13	6744	1945	0.0
ɮ ʃ	0.0	31	21018	3550	0.0
w j	0.0	14	4473	3444	0.0
ʃ t	0.0	31	3550	21340	0.0
tʃ t	0.0	37	5371	21340	0.0
tʃʰ m	0.0	20	4972	6744	0.0
x ʃ	0.0	17	6836	3550	0.0
g r	0.0	56	14588	18292	0.0
ʃ nʲ	0.0	9	3550	1945	0.004
w n	0.0	24	4473	11001	0.0
n wʲ	0.0	10	11001	782	0.002
x r	0.0	38	6836	18292	0.0
wʲ tʰ	0.0	11	782	13775	0.001
tʰ wʲ	0.0	11	13775	782	0.001
n pʲ	0.0	9	11001	677	0.004
tsʰ tʃ	0.0	14	3375	5371	0.0
ʃ m	0.0	16	3550	6744	0.0
pʰ s	0.0	14	1127	16375	0.0
ɮʲ pʰʲ	0.0	3	2010	431	0.25
j p	0.0	13	3444	4819	0.0
n n	0.0	35	11001	11001	0.0
tʰ tʃ	0.0	27	13775	5371	0.0
t mʲ	0.0	14	21340	938	0.0
pʰ tsʰ	0.0	6	1127	3375	0.031
s wʲ	0.0	11	16375	782	0.001
nʲ s	0.0	17	1945	16375	0.0
tʰ tʰʲ	0.0	11	13775	972	0.001
s pʲ	0.0	10	16375	677	0.002
n ɮʲ	0.0	14	11001	2010	0.0
n ɮ	0.0	45	11001	21018	0.0
pʰ mʲ	0.0	3	1127	938	0.25
ɮʲ gʲ	0.0	5	2010	1511	0.062
tʰ ɮʲ	0.0	15	13775	2010	0.0
r pʰʲ	0.0	8	18292	431	0.008
χ m	0.0	22	8846	6744	0.0
n pʰ	0.0	10	11001	1127	0.002
s mʲ	0.0	11	16375	938	0.001
ɢ rʲ	0.0	13	9856	2178	0.0
rʲ tʃʰ	0.0	9	2178	4972	0.004
χ tʰ	0.0	30	8846	13775	0.0
m ɮʲ	0.0	10	6744	2010	0.002
g mʲ	0.0	10	14588	938	0.002
m j	0.0	13	6744	3444	0.0
ɮ n	0.0	41	21018	11001	0.0
wʲ t	0.0	11	782	21340	0.001
m tʲ	0.0	7	6744	1016	0.016
nʲ pʲ	0.0	3	1945	677	0.25
s p	0.0	23	16375	4819	0.0
tʃʰ gʲ	0.0	7	4972	1511	0.016
χ w	0.0	16	8846	4473	0.0
tʃ gʲ	0.0	7	5371	1511	0.016
t wʲ	0.0	10	21340	782	0.002
ɮʲ tʃ	0.0	8	2010	5371	0.008
w nʲ	0.0	7	4473	1945	0.016
t tʲ	0.0	11	21340	1016	0.001
tʃʰ g	0.0	20	4972	14588	0.0
ɮ nʲ	0.0	15	21018	1945	0.0
ɢ ɢ	0.0	23	9856	9856	0.0
x tʰʲ	0.0	6	6836	972	0.031
tʃ m	0.0	14	5371	6744	0.0
tsʰ mʲ	0.0	4	3375	938	0.125
x m	0.0	15	6836	6744	0.0
ʃ mʲ	0.0	4	3550	938	0.125
ɮʲ m	0.0	8	2010	6744	0.008
ʃ xʲ	0.0	4	3550	966	0.125
p ɴ	0.0	5	4819	1132	0.062
s tʃ	0.0	20	16375	5371	0.0
tʃʰ tʃ	0.0	11	4972	5371	0.001
g tʰʲ	0.0	8	14588	972	0.008
tʃʰ w	0.0	10	4972	4473	0.002
ɮ r	0.0	41	21018	18292	0.0
χ r	0.0	26	8846	18292	0.0
ɮ mʲ	0.0	9	21018	938	0.004
r j	0.0	16	18292	3444	0.0
g x	0.0	20	14588	6836	0.0
ɮʲ w	0.0	6	2010	4473	0.031
p j	0.0	8	4819	3444	0.008
ɮʲ p	0.0	6	2010	4819	0.031
g gʲ	0.0	9	14588	1511	0.004
tʃ r	0.0	19	5371	18292	0.0
pʰ xʲ	0.0	2	1127	966	0.5
tʰ tsʰ	0.0	13	13775	3375	0.0
tʃʰ ɮʲ	0.0	6	4972	2010	0.031
g w	0.0	15	14588	4473	0.0
x w	0.0	10	6836	4473	0.002
ɮ wʲ	0.0	7	21018	782	0.016
nʲ t	0.0	11	1945	21340	0.001
p p	0.0	8	4819	4819	0.008
t x	0.0	20	21340	6836	0.0
ɮ w	0.0	16	21018	4473	0.0
tʰ x	0.0	16	13775	6836	0.0
tsʰ n	0.0	10	3375	11001	0.002
n rʲ	0.0	8	11001	2178	0.008
ʃ pʰʲ	0.0	2	3550	431	0.5
ʃ tʃ	0.0	7	3550	5371	0.016
ɮʲ wʲ	0.0	2	2010	782	0.5
x mʲ	0.0	4	6836	938	0.125
mʲ pʰʲ	0.0	1	938	431	1.0
m rʲ	0.0	6	6744	2178	0.031
x gʲ	0.0	5	6836	1511	0.062
tʃ nʲ	0.0	5	5371	1945	0.062
p wʲ	0.0	3	4819	782	0.25
ɮ tʲ	0.0	7	21018	1016	0.016
g wʲ	0.0	5	14588	782	0.062
j tsʰ	0.0	5	3444	3375	0.062
s j	0.0	11	16375	3444	0.001
tsʰ tʃʰ	0.0	6	3375	4972	0.031
tsʰ χ	0.0	8	3375	8846	0.008
m w	0.0	8	6744	4473	0.008
j tʰ	0.0	10	3444	13775	0.002
ʃ tʃʰ	0.0	6	3550	4972	0.031
ɮʲ tʲ	0.0	2	2010	1016	0.5
p χ	0.0	9	4819	8846	0.004
p tʲ	0.0	3	4819	1016	0.25
x ɮʲ	0.0	5	6836	2010	0.062
g tʲ	0.0	5	14588	1016	0.062
χ tsʰ	0.0	7	8846	3375	0.016
ʃ w	0.0	5	3550	4473	0.062
nʲ tʃ	0.0	4	1945	5371	0.125
ɢ tʃ	0.0	9	9856	5371	0.004
j tʃʰ	0.0	5	3444	4972	0.062
ɢ pʰ	0.0	4	9856	1127	0.125
s rʲ	0.0	7	16375	2178	0.016
j t	0.0	10	3444	21340	0.002
nʲ tʰ	0.0	6	1945	13775	0.031
j nʲ	0.0	3	3444	1945	0.25
ɮʲ g	0.0	6	2010	14588	0.031
rʲ gʲ	0.0	2	2178	1511	0.5
p n	0.0	8	4819	11001	0.008
j tʰʲ	0.0	2	3444	972	0.5
t χ	0.0	15	21340	8846	0.0
w p	0.0	5	4473	4819	0.062
χ p	0.0	7	8846	4819	0.016
j tʲ	0.0	2	3444	1016	0.5
tʃʰ χ	0.0	7	4972	8846	0.016
tsʰ m	0.0	5	3375	6744	0.062
n m	0.0	9	11001	6744	0.004
χ mʲ	0.0	3	8846	938	0.25
tʃ n	0.0	8	5371	11001	0.008
t ʃ	0.0	9	21340	3550	0.004
j pʰ	0.0	2	3444	1127	0.5
ʃ pʰ	0.0	2	3550	1127	0.5
tʰ p	0.0	8	13775	4819	0.008
ɢ m	0.0	8	9856	6744	0.008
j n	0.0	6	3444	11001	0.031
tʃʰ j	0.0	4	4972	3444	0.125
nʲ tʃʰ	0.0	3	1945	4972	0.25
χ ɢ	0.0	9	8846	9856	0.004
r r	0.0	17	18292	18292	0.0
n pʰʲ	0.0	2	11001	431	0.5
n r	0.0	13	11001	18292	0.0
ɢ nʲ	0.0	4	9856	1945	0.125
rʲ χ	0.0	4	2178	8846	0.125
w m	0.0	5	4473	6744	0.062
tʰ χ	0.0	10	13775	8846	0.002
p s	0.0	8	4819	16375	0.008
mʲ tʃ	0.0	2	938	5371	0.5
w pʰ	0.0	2	4473	1127	0.5
t xʲ	0.0	4	21340	966	0.125
m wʲ	0.0	2	6744	782	0.5
p ɢ	0.0	6	4819	9856	0.031
p tʰ	0.0	7	4819	13775	0.016
j ɢ	0.0	5	3444	9856	0.062
j g	0.0	6	3444	14588	0.031
tʰ mʲ	0.0	3	13775	938	0.25
tʃ w	0.0	4	5371	4473	0.125
g m	0.0	8	14588	6744	0.008
tʰ tʲ	0.0	3	13775	1016	0.25
j s	0.0	6	3444	16375	0.031
t pʲ	0.0	3	21340	677	0.25
m tʰʲ	0.0	2	6744	972	0.5
tʰ pʰ	0.0	3	13775	1127	0.25
χ tʃʰ	0.0	5	8846	4972	0.062
wʲ ɮ	0.0	3	782	21018	0.25
rʲ ɮ	0.0	5	2178	21018	0.062
x x	0.0	5	6836	6836	0.062
j rʲ	0.0	2	3444	2178	0.5
ɢ p	0.0	5	9856	4819	0.062
ɮʲ xʲ	0.0	1	2010	966	1.0
p t	0.0	7	4819	21340	0.016
tʃ ɢ	0.0	5	5371	9856	0.062
rʲ tʲ	0.0	1	2178	1016	1.0
s x	0.0	7	16375	6836	0.016
tsʰ pʲ	0.0	1	3375	677	1.0
tʰ pʲ	0.0	2	13775	677	0.5
p nʲ	0.0	2	4819	1945	0.5
ɢ χ	0.0	6	9856	8846	0.031
rʲ w	0.0	2	2178	4473	0.5
g pʲ	0.0	2	14588	677	0.5
j r	0.0	5	3444	18292	0.062
tsʰ x	0.0	3	3375	6836	0.25
ɮ pʰ	0.0	3	21018	1127	0.25
p tʃʰ	0.0	3	4819	4972	0.25
tʃʰ rʲ	0.0	2	4972	2178	0.5
g p	0.0	5	14588	4819	0.062
wʲ g	0.0	2	782	14588	0.5
n w	0.0	4	11001	4473	0.125
tsʰ tʰʲ	0.0	1	3375	972	1.0
tsʰ tʲ	0.0	1	3375	1016	1.0
ʃ χ	0.0	3	3550	8846	0.25
ʃ tʲ	0.0	1	3550	1016	1.0
p x	0.0	3	4819	6836	0.25
rʲ m	0.0	2	2178	6744	0.5
wʲ p	0.0	1	782	4819	1.0
j w	0.0	2	3444	4473	0.5
tʃʰ wʲ	0.0	1	4972	782	1.0
pʰ ʃ	0.0	1	1127	3550	1.0
s χ	0.0	6	16375	8846	0.031
ʃ p	0.0	2	3550	4819	0.5
nʲ χ	0.0	2	1945	8846	0.5
w tʰʲ	0.0	1	4473	972	1.0
tʃ j	0.0	2	5371	3444	0.5
x pʲ	0.0	1	6836	677	1.0
tʃʰ mʲ	0.0	1	4972	938	1.0
w w	0.0	2	4473	4473	0.5
tʲ tʃʰ	0.0	1	1016	4972	1.0
xʲ tʃ	0.0	1	966	5371	1.0
j gʲ	0.0	1	3444	1511	1.0
x wʲ	0.0	1	6836	782	1.0
tʰ ʃ	0.0	3	13775	3550	0.25
tʃʰ ɢ	0.0	3	4972	9856	0.25
tʃ pʰ	0.0	1	5371	1127	1.0
s tsʰ	0.0	3	16375	3375	0.25
t p	0.0	4	21340	4819	0.125
tʃ tʃʰ	0.0	2	5371	4972	0.5
nʲ ʃ	0.0	1	1945	3550	1.0
pʰ m	0.0	1	1127	6744	1.0
ʃ rʲ	0.0	1	3550	2178	1.0
χ ʃ	0.0	2	8846	3550	0.5
t tsʰ	0.0	3	21340	3375	0.25
ɮ j	0.0	3	21018	3444	0.25
tʃʰ x	0.0	2	4972	6836	0.5
wʲ n	0.0	1	782	11001	1.0
ɮ pʰʲ	0.0	1	21018	431	1.0
ɢ mʲ	0.0	1	9856	938	1.0
tʰʲ ɢ	0.0	1	972	9856	1.0
pʰ χ	0.0	1	1127	8846	1.0
tʲ ɢ	0.0	1	1016	9856	1.0
mʲ n	0.0	1	938	11001	1.0
ʃ tsʰ	0.0	1	3550	3375	1.0
tsʰ ʃ	0.0	1	3375	3550	1.0
ʃ ʃ	0.0	1	3550	3550	1.0
nʲ x	0.0	1	1945	6836	1.0
mʲ g	0.0	1	938	14588	1.0
p ŋ	0.0	2	4819	11537	0.5
n ŋ	0.0	3	11001	11537	0.25
s ʃ	0.0	2	16375	3550	0.5
g ɢ	0.0	3	14588	9856	0.25
g pʰ	0.0	1	14588	1127	1.0
tʲ s	0.0	1	1016	16375	1.0
tʃʰ tsʰ	0.0	1	4972	3375	1.0
χ nʲ	0.0	1	8846	1945	1.0
tʃ ʃ	0.0	1	5371	3550	1.0
χ rʲ	0.0	1	8846	2178	1.0
ɮʲ ɢ	0.0	1	2010	9856	1.0
nʲ n	0.0	1	1945	11001	1.0
rʲ ɢ	0.0	1	2178	9856	1.0
p w	0.0	1	4819	4473	1.0
j m	0.0	1	3444	6744	1.0
j x	0.0	1	3444	6836	1.0
pʰ t	0.0	1	1127	21340	1.0
ʃ x	0.0	1	3550	6836	1.0
tʃ p	0.0	1	5371	4819	1.0
p m	0.0	1	4819	6744	1.0
ɢ g	0.0	2	9856	14588	0.5
tʃ x	0.0	1	5371	6836	1.0
n j	0.0	1	11001	3444	1.0
j ŋ	0.0	1	3444	11537	1.0
χ tʃ	0.0	1	8846	5371	1.0
tʃ χ	0.0	1	5371	8846	1.0
w ŋ	0.0	1	4473	11537	1.0
t ŋ	0.0	2	21340	11537	0.5
j ɮ	0.0	1	3444	21018	1.0
g ŋ	0.0	1	14588	11537	1.0
s ŋ	0.0	1	16375	11537	1.0
r ŋ	0.0	1	18292	11537	1.0
