ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
x r	0.01	305	5255	41964	0.0
ʐ nʲ	0.01	225	6857	17608	0.0
s mʲ	0.01	336	39154	6956	0.0
ʐ d	0.01	208	6857	15512	0.0
s n	0.01	912	39154	52552	0.0
ɡ n	0.01	478	10770	52552	0.0
v n	0.01	863	35339	52552	0.0
ʂ t	0.01	318	7696	32930	0.0
n d	0.01	559	52552	15512	0.0
m lʲ	0.01	342	13804	22159	0.0
m p	0.01	376	13804	27009	0.0
x n	0.01	322	5255	52552	0.0
ɡ nʲ	0.01	266	10770	17608	0.0
r xʲ	0.01	104	41964	700	0.0
m m	0.01	264	13804	13804	0.0
z nʲ	0.01	321	16112	17608	0.0
n tʲ	0.01	765	52552	31863	0.0
f fʲ	0.01	51	4082	1865	0.0
z ʐ	0.01	193	16112	6857	0.0
n dʲ	0.01	341	52552	6623	0.0
tɕ nʲ	0.0	284	14245	17608	0.0
f r	0.0	234	4082	41964	0.0
r ʂ	0.0	320	41964	7696	0.0
ʂ nʲ	0.0	206	7696	17608	0.0
d tɕ	0.0	263	15512	14245	0.0
z l	0.0	280	16112	15797	0.0
m b	0.0	214	13804	11160	0.0
ɣ ɡ	0.0	4	5	10770	0.125
m pʲ	0.0	171	13804	7360	0.0
lʲ ɕ	0.0	155	22159	3783	0.0
t tɕ	0.0	366	32930	14245	0.0
l l	0.0	261	15797	15797	0.0
s nʲ	0.0	433	39154	17608	0.0
r mʲ	0.0	279	41964	6956	0.0
k sʲ	0.0	218	32053	5579	0.0
s ts	0.0	428	39154	17692	0.0
d ʑ	0.0	4	15512	4	0.125
n ts	0.0	486	52552	17692	0.0
ɡ ʂ	0.0	145	10770	7696	0.0
s x	0.0	228	39154	5255	0.0
r nʲ	0.0	430	41964	17608	0.0
lʲ s	0.0	460	22159	39154	0.0
m nʲ	0.0	240	13804	17608	0.0
k tʲ	0.0	489	32053	31863	0.0
s tɕ	0.0	361	39154	14245	0.0
p ɕ	0.0	153	27009	3783	0.0
r dʲ	0.0	252	41964	6623	0.0
v ɕ	0.0	173	35339	3783	0.0
v nʲ	0.0	373	35339	17608	0.0
f lʲ	0.0	142	4082	22159	0.0
nʲ kʲ	0.0	161	17608	6635	0.0
k ʂ	0.0	231	32053	7696	0.0
n ɡ	0.0	343	52552	10770	0.0
b n	0.0	349	11160	52552	0.0
r tɕ	0.0	351	41964	14245	0.0
k s	0.0	506	32053	39154	0.0
n tɕ	0.0	388	52552	14245	0.0
d ʂ	0.0	152	15512	7696	0.0
s ʂ	0.0	241	39154	7696	0.0
n nʲ	0.0	416	52552	17608	0.0
r ɡʲ	0.0	137	41964	2499	0.0
ʐ k	0.0	197	6857	32053	0.0
f rʲ	0.0	118	4082	19442	0.0
r tʲ	0.0	472	41964	31863	0.0
z bʲ	0.0	104	16112	4065	0.0
x nʲ	0.0	123	5255	17608	0.0
p sʲ	0.0	153	27009	5579	0.0
d ʐ	0.0	128	15512	6857	0.0
x rʲ	0.0	125	5255	19442	0.0
r x	0.0	183	41964	5255	0.0
ts vʲ	0.0	144	17692	8241	0.0
m bʲ	0.0	89	13804	4065	0.0
z rʲ	0.0	204	16112	19442	0.0
j s	0.0	484	45333	39154	0.0
b m	0.0	142	11160	13804	0.0
d mʲ	0.0	118	15512	6956	0.0
tɕ sʲ	0.0	99	14245	5579	0.0
b s	0.0	230	11160	39154	0.0
s f	0.0	136	39154	4082	0.0
z lʲ	0.0	203	16112	22159	0.0
d lʲ	0.0	197	15512	22159	0.0
ʂ n	0.0	210	7696	52552	0.0
ts t	0.0	251	17692	32930	0.0
t lʲ	0.0	280	32930	22159	0.0
f l	0.0	83	4082	15797	0.0
b mʲ	0.0	91	11160	6956	0.0
b k	0.0	195	11160	32053	0.0
b ʐ	0.0	90	11160	6857	0.0
n sʲ	0.0	175	52552	5579	0.0
d ɡ	0.0	132	15512	10770	0.0
s xʲ	0.0	53	39154	700	0.0
x m	0.0	86	5255	13804	0.0
k n	0.0	414	32053	52552	0.0
t ʂ	0.0	160	32930	7696	0.0
x t	0.0	132	5255	32930	0.0
r b	0.0	216	41964	11160	0.0
r ɕ	0.0	124	41964	3783	0.0
v r	0.0	376	35339	41964	0.0
b ʂ	0.0	90	11160	7696	0.0
v s	0.0	356	35339	39154	0.0
m mʲ	0.0	93	13804	6956	0.0
lʲ t	0.0	255	22159	32930	0.0
ʂ pʲ	0.0	71	7696	7360	0.0
r d	0.0	240	41964	15512	0.0
x mʲ	0.0	56	5255	6956	0.0
k ts	0.0	220	32053	17692	0.0
sʲ mʲ	0.0	57	5579	6956	0.0
x ʂ	0.0	58	5255	7696	0.0
b vʲ	0.0	86	11160	8241	0.0
f tʲ	0.0	101	4082	31863	0.0
z r	0.0	229	16112	41964	0.0
k v	0.0	295	32053	35339	0.0
z ʂ	0.0	97	16112	7696	0.0
j k	0.0	329	45333	32053	0.0
ʂ p	0.0	124	7696	27009	0.0
ʐ ʐ	0.0	58	6857	6857	0.0
l t	0.0	192	15797	32930	0.0
t l	0.0	191	32930	15797	0.0
j n	0.0	408	45333	52552	0.0
l ɡ	0.0	108	15797	10770	0.0
r f	0.0	108	41964	4082	0.0
r fʲ	0.0	73	41964	1865	0.0
n ɕ	0.0	116	52552	3783	0.0
t p	0.0	243	32930	27009	0.0
m k	0.0	171	13804	32053	0.0
r bʲ	0.0	105	41964	4065	0.0
n ɡʲ	0.0	91	52552	2499	0.0
z k	0.0	180	16112	32053	0.0
z ɡʲ	0.0	50	16112	2499	0.0
r kʲ	0.0	131	41964	6635	0.0
l nʲ	0.0	129	15797	17608	0.0
k vʲ	0.0	125	32053	8241	0.0
l kʲ	0.0	78	15797	6635	0.0
lʲ tɕ	0.0	135	22159	14245	0.0
p n	0.0	284	27009	52552	0.0
l ʐ	0.0	77	15797	6857	0.0
d pʲ	0.0	78	15512	7360	0.0
s b	0.0	151	39154	11160	0.0
p t	0.0	214	27009	32930	0.0
l tɕ	0.0	106	15797	14245	0.0
d l	0.0	110	15512	15797	0.0
ɣ bʲ	0.0	1	5	4065	1.0
ʂ kʲ	0.0	50	7696	6635	0.0
n fʲ	0.0	69	52552	1865	0.0
b nʲ	0.0	97	11160	17608	0.0
d m	0.0	100	15512	13804	0.0
s v	0.0	252	39154	35339	0.0
d sʲ	0.0	63	15512	5579	0.0
n f	0.0	99	52552	4082	0.0
t mʲ	0.0	102	32930	6956	0.0
t ts	0.0	161	32930	17692	0.0
r v	0.0	255	41964	35339	0.0
d p	0.0	135	15512	27009	0.0
s fʲ	0.0	55	39154	1865	0.0
v d	0.0	150	35339	15512	0.0
r vʲ	0.0	118	41964	8241	0.0
v l	0.0	148	35339	15797	0.0
x s	0.0	88	5255	39154	0.0
v rʲ	0.0	160	35339	19442	0.0
t m	0.0	130	32930	13804	0.0
r sʲ	0.0	93	41964	5579	0.0
lʲ ts	0.0	119	22159	17692	0.0
d b	0.0	79	15512	11160	0.0
m f	0.0	45	13804	4082	0.0
b dʲ	0.0	51	11160	6623	0.0
p tɕ	0.0	116	27009	14245	0.0
f k	0.0	67	4082	32053	0.0
r z	0.0	151	41964	16112	0.0
d ɡʲ	0.0	36	15512	2499	0.0
s rʲ	0.0	156	39154	19442	0.0
r p	0.0	190	41964	27009	0.0
r pʲ	0.0	99	41964	7360	0.0
n kʲ	0.0	105	52552	6635	0.0
ʂ l	0.0	62	7696	15797	0.0
n zʲ	0.0	63	52552	2406	0.0
t dʲ	0.0	82	32930	6623	0.0
p k	0.0	161	27009	32053	0.0
p tʲ	0.0	160	27009	31863	0.0
ʂ v	0.0	89	7696	35339	0.0
s ɡ	0.0	110	39154	10770	0.0
n ʐ	0.0	101	52552	6857	0.0
k k	0.0	170	32053	32053	0.0
t kʲ	0.0	78	32930	6635	0.0
v mʲ	0.0	82	35339	6956	0.0
r ts	0.0	142	41964	17692	0.0
l z	0.0	82	15797	16112	0.0
ɡ m	0.0	62	10770	13804	0.0
b j	0.0	114	11160	45333	0.0
nʲ k	0.0	119	17608	32053	0.0
m s	0.0	116	13804	39154	0.0
t t	0.0	163	32930	32930	0.0
t ɡ	0.0	93	32930	10770	0.0
m tɕ	0.0	69	13804	14245	0.0
v p	0.0	151	35339	27009	0.0
p s	0.0	157	27009	39154	0.0
t b	0.0	92	32930	11160	0.0
t x	0.0	63	32930	5255	0.0
j nʲ	0.0	135	45333	17608	0.0
p nʲ	0.0	104	27009	17608	0.0
z tɕ	0.0	72	16112	14245	0.0
d zʲ	0.0	29	15512	2406	0.0
lʲ m	0.0	83	22159	13804	0.0
l bʲ	0.0	38	15797	4065	0.0
v pʲ	0.0	76	35339	7360	0.0
l d	0.0	73	15797	15512	0.0
f tɕ	0.0	35	4082	14245	0.0
m ɕ	0.0	33	13804	3783	0.0
d z	0.0	72	15512	16112	0.0
d dʲ	0.0	46	15512	6623	0.0
b sʲ	0.0	35	11160	5579	0.0
lʲ k	0.0	118	22159	32053	0.0
t sʲ	0.0	60	32930	5579	0.0
ɡ z	0.0	57	10770	16112	0.0
lʲ f	0.0	41	22159	4082	0.0
l b	0.0	57	15797	11160	0.0
d bʲ	0.0	34	15512	4065	0.0
l n	0.0	122	15797	52552	0.0
d d	0.0	65	15512	15512	0.0
f f	0.0	17	4082	4082	0.0
s bʲ	0.0	52	39154	4065	0.0
t pʲ	0.0	64	32930	7360	0.0
z j	0.0	111	16112	45333	0.0
v vʲ	0.0	70	35339	8241	0.0
b x	0.0	31	11160	5255	0.0
r l	0.0	103	41964	15797	0.0
k nʲ	0.0	95	32053	17608	0.0
lʲ ʂ	0.0	52	22159	7696	0.0
tɕ t	0.0	86	14245	32930	0.0
b tɕ	0.0	50	11160	14245	0.0
lʲ tʲ	0.0	105	22159	31863	0.0
tɕ lʲ	0.0	70	14245	22159	0.0
z z	0.0	63	16112	16112	0.0
lʲ fʲ	0.0	25	22159	1865	0.0
b v	0.0	77	11160	35339	0.0
p p	0.0	102	27009	27009	0.0
l s	0.0	91	15797	39154	0.0
x tʲ	0.0	47	5255	31863	0.0
ɕ n	0.0	51	3783	52552	0.0
v m	0.0	79	35339	13804	0.0
n vʲ	0.0	73	52552	8241	0.0
d j	0.0	93	15512	45333	0.0
r lʲ	0.0	106	41964	22159	0.0
p pʲ	0.0	48	27009	7360	0.0
ʂ m	0.0	35	7696	13804	0.0
x k	0.0	43	5255	32053	0.0
r rʲ	0.0	94	41964	19442	0.0
ɡ vʲ	0.0	31	10770	8241	0.0
t bʲ	0.0	38	32930	4065	0.0
lʲ z	0.0	62	22159	16112	0.0
b ɕ	0.0	21	11160	3783	0.0
z tʲ	0.0	73	16112	31863	0.0
d x	0.0	29	15512	5255	0.0
x ɡ	0.0	24	5255	10770	0.0
l m	0.0	47	15797	13804	0.0
d kʲ	0.0	32	15512	6635	0.0
m fʲ	0.0	16	13804	1865	0.0
d t	0.0	71	15512	32930	0.0
nʲ ʂ	0.0	36	17608	7696	0.0
s d	0.0	76	39154	15512	0.0
s r	0.0	125	39154	41964	0.0
j ʂ	0.0	57	45333	7696	0.0
j tɕ	0.0	77	45333	14245	0.0
x p	0.0	36	5255	27009	0.0
t tʲ	0.0	97	32930	31863	0.0
n z	0.0	87	52552	16112	0.0
lʲ mʲ	0.0	37	22159	6956	0.0
b ɡ	0.0	32	11160	10770	0.0
t d	0.0	65	32930	15512	0.0
s ɕ	0.0	35	39154	3783	0.0
v tɕ	0.0	64	35339	14245	0.0
p ʂ	0.0	41	27009	7696	0.0
l dʲ	0.0	29	15797	6623	0.0
f m	0.0	21	4082	13804	0.0
x tɕ	0.0	24	5255	14245	0.0
ʂ vʲ	0.0	22	7696	8241	0.0
b d	0.0	36	11160	15512	0.0
z zʲ	0.0	17	16112	2406	0.0
r zʲ	0.0	27	41964	2406	0.0
ʂ tʲ	0.0	42	7696	31863	0.0
tɕ kʲ	0.0	26	14245	6635	0.0
ʐ m	0.0	26	6857	13804	0.0
ɡ d	0.0	34	10770	15512	0.0
v dʲ	0.0	40	35339	6623	0.0
m kʲ	0.0	25	13804	6635	0.0
vʲ j	0.0	50	8241	45333	0.0
ɡ zʲ	0.0	13	10770	2406	0.0
v kʲ	0.0	39	35339	6635	0.0
t ʐ	0.0	38	32930	6857	0.0
b bʲ	0.0	17	11160	4065	0.0
ts k	0.0	60	17692	32053	0.0
ɡ v	0.0	49	10770	35339	0.0
ʂ mʲ	0.0	18	7696	6956	0.0
sʲ m	0.0	21	5579	13804	0.0
b tʲ	0.0	45	11160	31863	0.0
s ʐ	0.0	39	39154	6857	0.0
j ɕ	0.0	31	45333	3783	0.0
k tɕ	0.0	50	32053	14245	0.0
lʲ sʲ	0.0	26	22159	5579	0.0
ɕ rʲ	0.0	20	3783	19442	0.0
lʲ ɡ	0.0	36	22159	10770	0.0
v t	0.0	79	35339	32930	0.0
lʲ dʲ	0.0	28	22159	6623	0.0
n ʂ	0.0	46	52552	7696	0.0
n x	0.0	38	52552	5255	0.0
b ts	0.0	32	11160	17692	0.0
v x	0.0	31	35339	5255	0.0
f n	0.0	33	4082	52552	0.0
f mʲ	0.0	12	4082	6956	0.0
s dʲ	0.0	36	39154	6623	0.0
l tʲ	0.0	50	15797	31863	0.0
b kʲ	0.0	19	11160	6635	0.0
l x	0.0	20	15797	5255	0.0
v zʲ	0.0	20	35339	2406	0.0
tɕ tʲ	0.0	46	14245	31863	0.0
b t	0.0	41	11160	32930	0.0
x vʲ	0.0	14	5255	8241	0.0
ɡ mʲ	0.0	18	10770	6956	0.0
lʲ vʲ	0.0	28	22159	8241	0.0
d tʲ	0.0	46	15512	31863	0.0
ʐ b	0.0	18	6857	11160	0.0
j kʲ	0.0	35	45333	6635	0.0
l p	0.0	41	15797	27009	0.0
r r	0.0	83	41964	41964	0.0
m r	0.0	47	13804	41964	0.0
b z	0.0	26	11160	16112	0.0
t fʲ	0.0	15	32930	1865	0.0
j ts	0.0	54	45333	17692	0.0
ʐ bʲ	0.0	10	6857	4065	0.002
lʲ d	0.0	35	22159	15512	0.0
lʲ ɡʲ	0.0	14	22159	2499	0.0
j m	0.0	47	45333	13804	0.0
ɕ nʲ	0.0	15	3783	17608	0.0
n xʲ	0.0	11	52552	700	0.001
j d	0.0	48	45333	15512	0.0
tɕ rʲ	0.0	30	14245	19442	0.0
j dʲ	0.0	31	45333	6623	0.0
m ʂ	0.0	18	13804	7696	0.0
ʐ ɡ	0.0	15	6857	10770	0.0
dʲ j	0.0	30	6623	45333	0.0
lʲ bʲ	0.0	16	22159	4065	0.0
ʐ s	0.0	27	6857	39154	0.0
p kʲ	0.0	22	27009	6635	0.0
f pʲ	0.0	9	4082	7360	0.004
l ɡʲ	0.0	10	15797	2499	0.002
l vʲ	0.0	18	15797	8241	0.0
j t	0.0	60	45333	32930	0.0
lʲ j	0.0	49	22159	45333	0.0
zʲ b	0.0	8	2406	11160	0.008
x dʲ	0.0	9	5255	6623	0.004
j mʲ	0.0	27	45333	6956	0.0
tɕ m	0.0	21	14245	13804	0.0
ʐ kʲ	0.0	10	6857	6635	0.002
pʲ j	0.0	27	7360	45333	0.0
ʐ lʲ	0.0	18	6857	22159	0.0
zʲ j	0.0	15	2406	45333	0.0
l mʲ	0.0	15	15797	6956	0.0
s j	0.0	60	39154	45333	0.0
l ɕ	0.0	11	15797	3783	0.001
j b	0.0	32	45333	11160	0.0
m l	0.0	21	13804	15797	0.0
ɡ dʲ	0.0	12	10770	6623	0.0
p ts	0.0	31	27009	17692	0.0
lʲ pʲ	0.0	18	22159	7360	0.0
lʲ b	0.0	22	22159	11160	0.0
rʲ j	0.0	41	19442	45333	0.0
v tʲ	0.0	46	35339	31863	0.0
lʲ v	0.0	38	22159	35339	0.0
f ɡ	0.0	9	4082	10770	0.004
ts mʲ	0.0	15	17692	6956	0.0
d ts	0.0	22	15512	17692	0.0
ts l	0.0	22	17692	15797	0.0
t f	0.0	15	32930	4082	0.0
b b	0.0	14	11160	11160	0.0
l v	0.0	29	15797	35339	0.0
x d	0.0	11	5255	15512	0.001
m zʲ	0.0	7	13804	2406	0.016
v ʂ	0.0	20	35339	7696	0.0
ɡ ɡ	0.0	13	10770	10770	0.0
l xʲ	0.0	4	15797	700	0.125
x b	0.0	9	5255	11160	0.004
d ɕ	0.0	9	15512	3783	0.004
t z	0.0	27	32930	16112	0.0
z kʲ	0.0	12	16112	6635	0.0
lʲ kʲ	0.0	14	22159	6635	0.0
tɕ ʂ	0.0	12	14245	7696	0.0
x x	0.0	6	5255	5255	0.031
m z	0.0	17	13804	16112	0.0
j tʲ	0.0	43	45333	31863	0.0
v ɡ	0.0	22	35339	10770	0.0
p fʲ	0.0	8	27009	1865	0.008
rʲ mʲ	0.0	13	19442	6956	0.0
tɕ vʲ	0.0	12	14245	8241	0.0
x z	0.0	10	5255	16112	0.002
m v	0.0	24	13804	35339	0.0
z s	0.0	27	16112	39154	0.0
tɕ v	0.0	24	14245	35339	0.0
v sʲ	0.0	15	35339	5579	0.0
ʐ r	0.0	18	6857	41964	0.0
f ts	0.0	9	4082	17692	0.004
ɡ bʲ	0.0	7	10770	4065	0.016
x ts	0.0	10	5255	17692	0.002
j f	0.0	14	45333	4082	0.0
m sʲ	0.0	9	13804	5579	0.004
p x	0.0	12	27009	5255	0.0
d f	0.0	8	15512	4082	0.008
l f	0.0	8	15797	4082	0.008
ɡ ɡʲ	0.0	5	10770	2499	0.062
v b	0.0	19	35339	11160	0.0
z ts	0.0	16	16112	17692	0.0
lʲ x	0.0	10	22159	5255	0.002
k x	0.0	12	32053	5255	0.0
v bʲ	0.0	11	35339	4065	0.001
s ɡʲ	0.0	9	39154	2499	0.004
l ʂ	0.0	10	15797	7696	0.002
v ʐ	0.0	14	35339	6857	0.0
j l	0.0	23	45333	15797	0.0
v v	0.0	30	35339	35339	0.0
j r	0.0	37	45333	41964	0.0
x kʲ	0.0	5	5255	6635	0.062
t xʲ	0.0	4	32930	700	0.125
lʲ zʲ	0.0	6	22159	2406	0.031
m ɡ	0.0	10	13804	10770	0.002
sʲ j	0.0	13	5579	45333	0.0
dʲ b	0.0	7	6623	11160	0.016
ʐ tɕ	0.0	8	6857	14245	0.008
tɕ mʲ	0.0	8	14245	6956	0.008
k mʲ	0.0	12	32053	6956	0.0
ts tʲ	0.0	19	17692	31863	0.0
ʐ rʲ	0.0	9	6857	19442	0.004
ɡ s	0.0	16	10770	39154	0.0
m vʲ	0.0	8	13804	8241	0.008
d fʲ	0.0	4	15512	1865	0.125
nʲ j	0.0	21	17608	45333	0.0
l pʲ	0.0	8	15797	7360	0.008
x sʲ	0.0	4	5255	5579	0.125
l fʲ	0.0	4	15797	1865	0.125
ʐ p	0.0	10	6857	27009	0.002
j lʲ	0.0	23	45333	22159	0.0
n v	0.0	31	52552	35339	0.0
k m	0.0	15	32053	13804	0.0
tʲ j	0.0	27	31863	45333	0.0
m x	0.0	6	13804	5255	0.031
ts m	0.0	11	17692	13804	0.001
t j	0.0	27	32930	45333	0.0
lʲ p	0.0	17	22159	27009	0.0
k kʲ	0.0	10	32053	6635	0.002
f p	0.0	7	4082	27009	0.016
x ʐ	0.0	4	5255	6857	0.125
ʂ rʲ	0.0	8	7696	19442	0.008
fʲ j	0.0	6	1865	45333	0.031
j x	0.0	10	45333	5255	0.002
f x	0.0	3	4082	5255	0.25
x f	0.0	3	5255	4082	0.25
ʐ sʲ	0.0	4	6857	5579	0.125
x pʲ	0.0	4	5255	7360	0.125
n r	0.0	30	52552	41964	0.0
v ɡʲ	0.0	6	35339	2499	0.031
n p	0.0	24	52552	27009	0.0
ʂ s	0.0	11	7696	39154	0.001
tɕ xʲ	0.0	2	14245	700	0.5
m dʲ	0.0	6	13804	6623	0.031
dʲ m	0.0	6	6623	13804	0.031
b zʲ	0.0	3	11160	2406	0.25
f kʲ	0.0	3	4082	6635	0.25
ɡ tɕ	0.0	7	10770	14245	0.016
m t	0.0	12	13804	32930	0.0
rʲ k	0.0	14	19442	32053	0.0
rʲ m	0.0	9	19442	13804	0.004
j pʲ	0.0	10	45333	7360	0.002
sʲ k	0.0	7	5579	32053	0.016
b p	0.0	9	11160	27009	0.004
lʲ xʲ	0.0	2	22159	700	0.5
z f	0.0	4	16112	4082	0.125
f bʲ	0.0	2	4082	4065	0.5
l zʲ	0.0	3	15797	2406	0.25
nʲ d	0.0	8	17608	15512	0.008
v ts	0.0	12	35339	17692	0.0
p f	0.0	5	27009	4082	0.062
ʐ z	0.0	5	6857	16112	0.062
f nʲ	0.0	4	4082	17608	0.125
tɕ x	0.0	4	14245	5255	0.125
n b	0.0	11	52552	11160	0.001
j ɡ	0.0	10	45333	10770	0.002
mʲ j	0.0	8	6956	45333	0.008
b f	0.0	3	11160	4082	0.25
j fʲ	0.0	4	45333	1865	0.125
ʐ mʲ	0.0	3	6857	6956	0.25
ts ʂ	0.0	5	17692	7696	0.062
l ts	0.0	7	15797	17692	0.016
t s	0.0	15	32930	39154	0.0
ts lʲ	0.0	8	17692	22159	0.008
ʂ r	0.0	7	7696	41964	0.016
j zʲ	0.0	4	45333	2406	0.125
tʲ b	0.0	7	31863	11160	0.016
j z	0.0	10	45333	16112	0.002
ts p	0.0	8	17692	27009	0.008
rʲ s	0.0	10	19442	39154	0.002
b xʲ	0.0	1	11160	700	1.0
n lʲ	0.0	12	52552	22159	0.0
ɕ v	0.0	4	3783	35339	0.125
m ɡʲ	0.0	2	13804	2499	0.5
t ɡʲ	0.0	3	32930	2499	0.25
ʂ b	0.0	3	7696	11160	0.25
k ɡ	0.0	6	32053	10770	0.031
l sʲ	0.0	3	15797	5579	0.25
ts tɕ	0.0	5	17692	14245	0.062
j p	0.0	11	45333	27009	0.001
p m	0.0	6	27009	13804	0.031
n j	0.0	15	52552	45333	0.0
ts s	0.0	8	17692	39154	0.008
d xʲ	0.0	1	15512	700	1.0
v j	0.0	12	35339	45333	0.0
f b	0.0	2	4082	11160	0.5
mʲ dʲ	0.0	2	6956	6623	0.5
ɡ p	0.0	5	10770	27009	0.062
ʂ tɕ	0.0	3	7696	14245	0.25
j ɡʲ	0.0	3	45333	2499	0.25
ʐ fʲ	0.0	1	6857	1865	1.0
s z	0.0	7	39154	16112	0.016
nʲ dʲ	0.0	3	17608	6623	0.25
x ɡʲ	0.0	1	5255	2499	1.0
ʐ ʂ	0.0	2	6857	7696	0.5
j v	0.0	11	45333	35339	0.001
m d	0.0	4	13804	15512	0.125
nʲ ʐ	0.0	3	17608	6857	0.25
t ɕ	0.0	3	32930	3783	0.25
ʐ vʲ	0.0	2	6857	8241	0.5
k b	0.0	5	32053	11160	0.062
tʲ fʲ	0.0	2	31863	1865	0.5
x j	0.0	4	5255	45333	0.125
ʐ v	0.0	4	6857	35339	0.125
ts r	0.0	7	17692	41964	0.016
sʲ b	0.0	2	5579	11160	0.5
zʲ mʲ	0.0	1	2406	6956	1.0
ʐ ɡʲ	0.0	1	6857	2499	1.0
tʲ m	0.0	5	31863	13804	0.062
tɕ b	0.0	3	14245	11160	0.25
p dʲ	0.0	3	27009	6623	0.25
bʲ j	0.0	3	4065	45333	0.25
j bʲ	0.0	3	45333	4065	0.25
nʲ ɡ	0.0	3	17608	10770	0.25
x bʲ	0.0	1	5255	4065	1.0
nʲ b	0.0	3	17608	11160	0.25
k xʲ	0.0	1	32053	700	1.0
ts x	0.0	2	17692	5255	0.5
n bʲ	0.0	3	52552	4065	0.25
k p	0.0	6	32053	27009	0.031
rʲ b	0.0	3	19442	11160	0.25
ts sʲ	0.0	2	17692	5579	0.5
ts n	0.0	6	17692	52552	0.031
ɕ mʲ	0.0	1	3783	6956	1.0
dʲ bʲ	0.0	1	6623	4065	1.0
ʐ l	0.0	2	6857	15797	0.5
m tʲ	0.0	4	13804	31863	0.125
nʲ s	0.0	5	17608	39154	0.062
ʐ f	0.0	1	6857	4082	1.0
ɡ b	0.0	2	10770	11160	0.5
z fʲ	0.0	1	16112	1865	1.0
ts d	0.0	3	17692	15512	0.25
ʂ bʲ	0.0	1	7696	4065	1.0
ts z	0.0	3	17692	16112	0.25
